,Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
10,5667,19760507010379A,A,   ,0.4, ,1976,5,7,19760507,    ,9, , , , , , ,   ,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,39932,1037, , , , ,239,CAMAIR,480,480,2A2     ,SO,STRD,,L ,      ,             ,      ,        ,  ,     ,SW,SW03,NM,LORDSBURG      ,,,,,,,,8,F,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,3,N,5.0,3.0,G,31.0,K,5.0,4.0,77.0,1725.0,CE,CE11,MO,"LEFT ENG OIL SUPPLY EXHAUSTED.GEAR-UP LDG IN MESQUITE BRUSH.DENSITY ALT,7200FT. HIGH OIL USAGE ENG                 ",NATIONAL FINAJ                ,  ,    ,           ,  ,    ,3 0949,                    ,AU,E,A, ,79, , , ,CA,DD,S,8,   ,N,N,N,C, , ,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUAL IN OPER NOT FLI,PROFESSIONAL PILOT  ,Attempt Operation Wi,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Wheels-Up Landing   ,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Other               ,Ferry               ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
12,6873,19761022033409A,A,   ,0.4, ,1976,10,22,19761022,    ,9, , , , , , ,   ,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,46702,3340, , , , ,4532Q,CESSNA,402A        ,402,A7CE    ,CE,STRD,,L ,      ,             ,      ,        ,  ,     ,SO,SO62,TN,ERIN           ,COOK FIELD                    ,,,,,,,1,N,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,9,N,5.0,3.0,E,51.0,K,1000.0,40.0,192.0,11000.0,SO,SO62,TN,PLT CONTINUED T/O IFR AFTER WNDSHD & WINDOWS FOGGED UP DURING VFR DEPARTURE.                                       ,CLARKSVILLE FL                ,  ,    ,           ,  ,    ,3 3491,                    ,ME,V,A, ,GC,V,A, ,AA,IE,S,5,   ,Y,N,N,B,B, ,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,FLT INST QUALIFIED I,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Improper Oper Brake/,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Loss Of Dir Ctl-Grnd,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
13,7347,19761021035989A,A,   ,0.4, ,1976,10,21,19761021,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,41952,3598, , , , ,3006R,CESSNA,T210F       ,210,3A21    ,CE,STRD,,H ,      ,             ,      ,        ,  ,     ,GL,GL13,WI,EAU CLAIRE     ,EAU CLAIRE MUN1               ,,,,,,,1,N,B,S,1.0,,,,,,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,G,72.0,N,0.0,0.0,0.0,,GL,GL13,WI,PLT PREOCCUPIED WITH PREV NOSE WHEEL VIBRATION.DIDN'T OBSERVE GR SAFE LGT. WIND GUSTING 23KTS.                     ,BADGER SHOOTER                ,  ,    ,           ,  ,    ,3 3368,                    ,AU,V,A, ,32, , , ,AA,HB,S,5,   ,Y,N,N,G, , ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,OTHER               ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Dir Ctl-Grnd,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
14,7646,19760730023679A,A,   ,0.4, ,1976,7,30,19760730,    ,9, , , , , , ,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,63589,2367, , , , ,9490V,MOONEY,M20C        ,M20   ,2A3     ,SW,STRD,,L ,      ,             ,      ,        ,  ,     ,WE,WE12,CA,SACRAMENTO     ,SACRAMENTO EXEC.              ,,,,,,,1,N,B,S,2.0,,,,,,,,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,5.0,0.0,G,22.0,N,6.0,2.0,14.0,203.0,WE,WE64,CA,"ELECT SYST WENT DEAD,GENERATOR CIRCUIT BREAKER SWITCH NOT ENGAGED.NOT TIME TO EXT.GEAR MANUALLY.                   ",                              ,  ,    ,           ,  ,    ,3 1851,                    ,ME,O,A, ,GE,V,A, ,CA,BC,S,5,   ,U,U,N,B,B, ,PRIVATE PILOT       ,ASMEL               ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,OTHER               ,Fail/Incorrect Use M,Precautionary Landin,Pilot-In-Command    ,                    ,Fail To Use/Misuse E,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Wheels-Up Landing   ,In Traffic Pattern-C,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Night               ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
15,8065,19760715023479A,A,   ,0.4, ,1976,7,15,19760715,    ,9, , , , , , ,   ,1G71,1,G,7,1.0,3U  , , ,  ,  ,  ,59339,2347, , , , ,8176J,BELL  ,206B        ,206,H2SW    ,SW,STRD,,G ,      ,             ,      ,        ,  ,     ,SW,SW08,LA,BERWICK        ,BERWICK                       ,,,,,,,5,S,B,S,1.0,,,,,,,,,,,,3,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,19840409,,,,20120808,3,N,1.0,3.0,G,28.0,K,533.0,148.0,148.0,4313.0,SO,SO62,TN,GRASS FIRE ONLY. SKID CAUGHT UNDER REFUELING LINE.                                                                 ,PETROLEUM HELI                ,  ,    ,SWNEW1T    ,SW,SW08,3 1873,                    ,DE,F,A, ,  , , , ,JJ,GX,S,5,   ,U,U,N,E, , ,COMMERCIAL PILOT    ,ASEL                ,INSTRUMENT          ,QUAL IN OPER NOT FLI,PROFESSIONAL PILOT  ,"Defic, Co Maintain E",Fire After Crash    ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,Hovering            ,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
16,8334,19761119035559A,A,   ,0.4, ,1976,11,19,19761119,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,40370,3555, , , , ,2501F,BLANCA,7ECA        ,7,A759    ,GL,STRD,,H ,      ,             ,      ,        ,  ,     ,EA,EA03,PA,DALTON         ,SCRANTON MUNI                 ,,,WNW,,,,2,I,B,S,1.0,,,,,,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,G,20.0,B,30.0,25.0,30.0,282.0,EA,EA03,PA,"BANNER PICK UP,LOOP ON TOW ROPE CAUGHT ON L LNDG GR.PLT UN MAINTAIN FLT.                                           ",GENE COSKLO                   ,  ,    ,           ,  ,    ,3 3566,                    ,ME,V,A, ,  , , , ,IB,IB,S,5,   ,U,U,U,I, , ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,STUDENT             ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Uncontroll Coll With,To Init Climb(1st Pw,                    ,Pilot Induced       ,Business            ,Industrial          ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
18,8935,19770225003319A,A,   ,0.4, ,1977,2,25,19770225,    ,9, , , , , , ,   ,    , , , ,,    , , ,  ,  ,  ,34260,331, , , , ,UNKNO,AMTR  ,5647,      ,        ,  ,STRD,,  ,      ,             ,      ,        ,  ,     ,WP,WP04,CA,,,,,,,,,1,G,B,D,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,1.0,0.0,G,24.0,G,1.0,1.0,3.0,121.0,WE,WE04,CA,NO NARRATIVE AVAILABLE                                                                                             ,                              ,  ,    ,           ,  ,    ,      ,                    ,II,V,A, ,FP,V,A, ,IB,IB,D,5,   ,N,N,N,G,H, ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,GOVERNMENT EMPLOYEE ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail Follow Approved,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Uncontroll Coll With,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Test Flight         ,VFR                 ,Frontal Activity    ,Day                 ,                    ,                    ,                    ,                    ,                              ,                              ,                              ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
20,9081,19770506041719A,A,   ,0.4, ,1977,5,6,19770506,    ,9, , , , , , ,   ,2L72,2,L,7,2.0,4R  , , ,  ,  ,  ,43754,4171, , , , ,355W ,CURTIS,C46FCURTIS  ,C46   ,3A2     ,SO,    ,,L ,PWA   ,             ,      ,        ,  ,     ,SO,SO05,FL,HOLLYWOOD      ,,,,135,,,,2,N,B,S,2.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,9,N,5.0,3.0,G,58.0,K,9130.0,160.0,160.0,20313.0,SO,SO05,FL,"R ENG,L MAG EXCESSIVE DROP. ATTMPTD FEATHER R PROP,UN FEATHER DUE PRESSURE SWITCH MALFUNCTION.                     ",ALTEC INTERNA                 ,  ,    ,           ,  ,    ,3 1413,                    ,AU,D,A, ,72, , , ,IA,DD,S,8,   ,Y,N,N,B, , ,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUAL IN OPER NOT FLI,PROFESSIONAL PILOT  ,Attempt Operation Wi,Ditching            ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Control Coll With Gr,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Night               ,                    ,                    ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
21,9848,19770120001659A,A,   ,0.4, ,1977,1,20,19770120,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,53482,165, , , , ,66043,CESSNA,150M        ,150,3A19    ,CE,STRD,,H ,      ,             ,      ,        ,  ,     ,NM,NM61,WA,LANGLEY        ,WHIDBEY AIRPARK               ,,,,,,,1,N,A,S,1.0,,,,,,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,G,27.0,B,94.0,1.0,3.0,302.0,NW,NW61,WA,RUDDER GUST LOCK ENGAGED.ICE ON WINGS.OVERWEIGHT                                                                   ,"SHADOFAX,INC                  ",  ,    ,           ,  ,    ,3 0244,                    ,AU,I,A, ,TX,Z,A, ,IB,IB,S,5,   ,N,N,N,G,R, ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,STUDENT             ,Attempt Operation Wi,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Tkof Advrse Wx Crash,Weather             ,Pilot-In-Command    ,                    ,Uncontroll Coll With,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,None Or Other       ,IFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
22,10288,19770702018479A,A,   ,0.4, ,1977,7,2,19770702,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,55714,1847, , , , ,7227X,CESSNA,A150K       ,150,172,A ,STRD,,H ,      ,             ,      ,        ,  ,     ,WP,WP01,CA,PALMDALE       ,NO NAME                       ,,,,,,,1,N,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,1.0,0.0,G,63.0,P,0.0,16.0,30.0,5000.0,WE,WE06,CA,RUDDER & AIL CTL CABLES LOOSE. R RUDDER CABLE CAUGHT UNDER BATTERY BOX SUPPORT STRUCTURE.                          ,BEKINS MINERAL                ,  ,    ,           ,  ,    ,3 1554,                    ,II,V,A, ,27, , , ,IA,IB,S,1,   ,Y,N,N,B, , ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,ENGINEER            ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Control Coll With Gr,To Init Climb(1st Pw,                    ,Improper Maintenance,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
23,10409,19770814024089A,A,   ,0.4, ,1977,8,14,19770814,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,53140,2408, , , , ,6509M,UNIVAR,108,108,D16A    ,EA,STRD,,H ,      ,             ,      ,        ,  ,     ,SO,SO04,MS,QUITMAN        ,QUITMAN                       ,,,157,,,,1,N,B,S,1.0,,,,,,,,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,G,36.0,L,5.0,5.0,5.0,452.0,SW,SW11,LA,L MAG INOP.#5 CYL COMPRESSION 25/80.                                                                               ,                              ,  ,    ,           ,  ,    ,3 2432,                    ,AU,V,A, ,TO,V,A, ,FX,IB,S,5,   ,Y,N,N,B,B, ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,LAWYER              ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Delay Action In Abor,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Nose Up Or Over     ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
24,10411,19770530012939A,A,   ,0.4, ,1977,5,30,19770530,    ,9, , , , , , ,   ,    , , , ,,    , , ,  ,  ,  ,53165,1293, , , , ,65165,AMTR  ,3910219,      ,        ,  ,    ,,  ,      ,             ,      ,        ,  ,     ,SO,SO08,FL,LAKELAND       ,PIG PATCH                     ,,,180,,,,1,N,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,3,N,1.0,0.0,G,36.0,N,2.0,2.0,6.0,359.0,SO,SO08,FL,WRONG PROP INSTALLED                                                                                               ,                              ,  ,    ,           ,  ,    ,3 2543,                    ,AU,E,A, ,61, , , ,JB,IB,S,7,   ,N,N,N,P, , ,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,OTHER               ,Attempt Operation Wi,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Trees,To Init Climb(1st Pw,                    ,"Miscellaneous, Other",Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,                              ,                              ,                              ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
25,10642,19770528021299A,A,   ,0.4, ,1977,5,28,19770528,    ,9, , , , , , ,   ,1H72,1,H,7,2.0,3O  , , ,  ,  ,  ,41183,2129, , , , ,277R ,RKWELL,680FL       ,680,2A4     ,SW,    ,,H ,      ,             ,      ,        ,  ,     ,GL,GL10,IN,INDIANAPOLIS   ,METROPOLITAN                  ,,,,,,,1,N,B,S,1.0,,,,,,,,,,,,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19840409,,,,20120808,1,N,5.0,3.0,G,42.0,N,657.0,90.0,96.0,1765.0,GL,GL10,IN,APRX 1/2 CUPFULL FLUID UNDER R BRAKE PRIOR TO DEPARTURE.                                                           ,                              ,  ,    ,           ,  ,    ,3 2103,                    ,AU,V,A, ,32, , , ,JE,HB,S,5,   ,Y,N,N,F, , ,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUAL IN OPER NOT FLI,OTHER               ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Fence,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
26,11012,19770705018649A,A,   ,0.4, ,1977,7,5,19770705,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,47019,1864, , , , ,4635Q,CESSNA,210L        ,210,3A21    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,WP,WP09,AZ,TUBA CITY      ,TUBA CITY                     ,,,315,,,,2,N,B,S,1.0,,,,,,,,,,,,3,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,19840409,,,,20120808,3,N,5.0,3.0,G,36.0,K,351.0,64.0,71.0,893.0,SW,SW01,NM,MIXTURE CONTROL BALL BEARING MISSING FROM HANDLE                                                                   ,                              ,  ,    ,           ,  ,    ,3 1511,                    ,AU,V,A, ,76, , , ,JA,IB,S,8,   ,Y,Y,N,B, , ,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUAL IN OPER NOT FLI,PROFESSIONAL PILOT  ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Wires,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
27,11137,19770622022049A,A,   ,0.4, ,1977,6,22,19770622,    ,9, , , , , , ,   ,1H71,1,H,7,1.0,3O  , , ,TR,  ,  ,44005,2204, , , , ,3628U,CESSNA,182F        ,182,3A13    ,CE,STRD,,H ,CONT  ,             ,      ,        ,  ,     ,SO,SO08,FL,PLYMOUTH       ,ORLANDO NORTH                 ,,,,,,,1,N,B,D,1.0,,,,,,,,,,,,3,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,19840409,,,,20120808,1,N,1.0,0.0,,55.0,Q,0.0,0.0,0.0,1560.0,SO,SO03,NC,OIL FILLER CAP MISSING.                                                                                            ,C.O.MARTIN AND                ,  ,    ,           ,  ,    ,3 1503,                    ,II,V,A, ,72, , , ,JB,IB,D,5,   ,Y,N,N,F, , ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,                    ,CONTRACTOR          ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Trees,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Frontal Activity    ,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
28,11199,19770610021339A,A,   ,0.4, ,1977,6,10,19770610,    ,9, , , , , , ,   ,1H72,1,H,7,2.0,3O  , , ,  ,  ,  ,36166,2133, , , , ,138K ,RKWELL,720RKWELL   ,680,2A4     ,SW,    ,,H ,      ,             ,      ,        ,  ,     ,WP,WP02,CA,SAN JOSE       ,SAN JOSE                      ,,,,,,,4,N,B,S,1.0,,,,,,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,5.0,0.0,G,33.0,Q,67.0,32.0,26.0,313.0,WE,WE02,CA,ACFT N42807 & N7930C SUBSTANTIALLY DMGD. PLT CONTINUED TAXIING AFTER TOTAL HYD FAILURE.                            ,                              ,  ,    ,           ,  ,    ,3 1939,                    ,EQ,V,A, ,29, , , ,HB,FE,S,5,   ,Y,N,N,B, , ,PRIVATE PILOT       ,ASMEL               ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,CONTRACTOR          ,Improper Operation E,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,A/C Collisions-On Gr,"Ground Taxi, Other A",                    ,Pilot Induced       ,Instruction         ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
29,11209,19770622018359A,A,   ,0.4, ,1977,6,22,19770622,    ,9, , , , , , ,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,45834,1835, , , , ,4249D,BEECH ,G35         ,35,A777    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP66,NV,LAS VEGAS      ,NORTH LAS VEGAS               ,,,,,,,1,N,B,M,2.0,,,,,,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,G,50.0,P,66.0,66.0,66.0,546.0,,,,PLT DID NOT USE EMERG LNDNG GR EXTNSN AFTER ELECTRICAL PWR FAILURE.                                                ,                              ,  ,    ,           ,  ,    ,3 1426,                    ,EQ,V,A, ,24, , , ,CA,HB,M,8,   ,Y,N,N,B, , ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUAL IN OPER NOT FLI,ENGINEER            ,Improper Operation E,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Wheels-Up Landing   ,Roll-Out (Fixed Wing,                    ,Pilot And Maintenanc,Personal            ,None Or Other       ,VFR                 ,Heavy Snow          ,Night               ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
30,11306,19770617020389A,A,   ,0.4, ,1977,6,17,19770617,    ,9, , , , , , ,   ,    , , , ,,    , , ,  ,  ,  ,42378,2038, , , , ,3109G,ISENBG,OH13EISENB  ,47BELL,47GSHIPP,H ,    ,,  ,      ,             ,      ,        ,  ,     ,SO,SO07,FL,PANAMA CY BCH  ,,,,UNK,,,,1,N,B,S,2.0,,,,,,,,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,3,N,20.0,3.0,G,53.0,K,2134.0,23.0,23.0,5478.0,SO,SO07,FL,INSUFFICIENT ALTITUDE FOR SUCCESSFUL AUTOROTATION.                                                                 ,                              ,  ,    ,           ,  ,    ,3 2563,                    ,II,E,A, ,  , , , ,BX,DD,S,5,   ,N,N,N,F, , ,COMMERCIAL PILOT    ,RH                  ,INSTRUMENT          ,QUAL IN OPER NOT FLI,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Hard Landing        ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Night               ,                    ,                    ,                    ,                    ,                              ,                              ,                              ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
