c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19920730028629A,1654,0,AEROSOL SPRAY CAN SITTING ON REAR OF GLARE SHIELD SHORTED ON ELECTRIC TERMINALS. BURST INTO FLAME. ABORTED TAKEOFF.,aerosol spray can sitting on rear of glare shield shorted on electric terminals .,aerosol spray,Method
19920730028629A,1654,0,AEROSOL SPRAY CAN SITTING ON REAR OF GLARE SHIELD SHORTED ON ELECTRIC TERMINALS. BURST INTO FLAME. ABORTED TAKEOFF.,aerosol spray can sitting on rear of glare shield shorted on electric terminals .,electric terminals,OtherScientificTerm
19920908035559A,1656,0,REPORTED PORPOISING AUTOPILOT. DEPARTED WITH INTENTION ADJUST IN AIR. LOST BOTH WINGS OUTSIDE ENGINES. OVERSTRESSED,reported porpoising autopilot .,porpoising autopilot,Method
19930214004179I,1662,1,ON TAKEOFF ROLL RIGHT FUEL CAP SEPARATED FROM AIRCRAFT. CAP WENT THROUGH REAR ROTATING PROPELLER. PROP DESTROYED.  ,cap went through rear rotating propeller .,rear rotating propeller,OtherScientificTerm
19921217050819A,1664,0,ENGINE QUIT ON SLOW FLIGHT DEMO. NO STARTER. CRASHED TRYING FOR A ROAD. ENGINE WOULDN'T IDLE BELOW 70 MPH.         ,engine quit on slow flight demo .,slow flight demo,OtherScientificTerm
19921116056589A,1667,0,REPORTED UNCOMMANDED RIGHT TURN IN FLIGHT AND LOW AIRSPEED. OVERSHOT PRECAUTIONARY LANDING. STATIC SYSTEM FOULED.  ,reported uncommanded right turn in flight and low airspeed .,low airspeed,OtherScientificTerm
19921202048709A,1669,3,LOST TAIL ROTOR ASSEMBLY INFLIGHT. MADE HARD AUTO LANDING. FUEL FILLER CAP MISSING. STRUCK TAIL FIN AND TAIL ROTOR.,struck tail fin and tail rotor .,tail fin,OtherScientificTerm
19921202048709A,1669,3,LOST TAIL ROTOR ASSEMBLY INFLIGHT. MADE HARD AUTO LANDING. FUEL FILLER CAP MISSING. STRUCK TAIL FIN AND TAIL ROTOR.,struck tail fin and tail rotor .,tail rotor,OtherScientificTerm
19930328006999A,1671,0,LANDED TO CHECK FUEL IMBALANCE. ELECTED TO AGAIN TAKEOFF. UNABLE TO KEEP RIGHT WING UP. WING HIT GROUND. CARTWHEEL.,landed to check fuel imbalance .,fuel imbalance,OtherScientificTerm
19921120047599A,1673,3,NOISE ON TAKEOFF ROLL. ABORTED. RAN OFF RUNWAY. SHEARED NOSE GEAR. TORQUE LINK DUAL PINS REMOVED TO TOW.ONE MISSING,sheared nose gear .,sheared nose gear,OtherScientificTerm
19921219050909A,1677,0,NO AIRSPEED ON TAKEOFF ROLL. ABORTED LATE. RAN OFF END RUNWAY INTO DITCH. FAILED TO REMOVE PITOT COVER.            ,no airspeed on takeoff roll .,airspeed,OtherScientificTerm
19930527015439A,1682,0,LOST POWER LEFT ENGINE. FEATHERED BUT UNABLE HOLD ALTITUDE DUE SAGGING LANDING GEAR. WATER DEBRIS IN FUEL SYSTEM.  ,lost power left engine .,lost power,OtherScientificTerm
19930527015439A,1682,1,LOST POWER LEFT ENGINE. FEATHERED BUT UNABLE HOLD ALTITUDE DUE SAGGING LANDING GEAR. WATER DEBRIS IN FUEL SYSTEM.  ,feathered but unable hold altitude due sagging landing gear .,sagging landing gear,OtherScientificTerm
19930527015439A,1682,2,LOST POWER LEFT ENGINE. FEATHERED BUT UNABLE HOLD ALTITUDE DUE SAGGING LANDING GEAR. WATER DEBRIS IN FUEL SYSTEM.  ,water debris in fuel system .,water debris,OtherScientificTerm
19930527015439A,1682,2,LOST POWER LEFT ENGINE. FEATHERED BUT UNABLE HOLD ALTITUDE DUE SAGGING LANDING GEAR. WATER DEBRIS IN FUEL SYSTEM.  ,water debris in fuel system .,fuel system,Method
19930609017689A,1684,0,LOST CONTROL ON CLIMBOUT WHEN SEAT SLID BACKWARDS. SEAT PIN AND HOLE WORN BUT STILL SERVICEABLE.                   ,lost control on climbout when seat slid backwards .,climbout,OtherScientificTerm
19930505012379A,1691,1,EN ROUTE TO OBTAIN DUAL. LOST POWER.LOST CONTROL. FUEL CONTAMINATION. NEVER SUMPED DRAINS. HAD PRIOR ROUGH ENGINE. ,lost power .,lost power,OtherScientificTerm
19930505012379A,1691,2,EN ROUTE TO OBTAIN DUAL. LOST POWER.LOST CONTROL. FUEL CONTAMINATION. NEVER SUMPED DRAINS. HAD PRIOR ROUGH ENGINE. ,lost control .,lost control,OtherScientificTerm
19930505012379A,1691,3,EN ROUTE TO OBTAIN DUAL. LOST POWER.LOST CONTROL. FUEL CONTAMINATION. NEVER SUMPED DRAINS. HAD PRIOR ROUGH ENGINE. ,fuel contamination .,fuel contamination,OtherScientificTerm
19930502011569A,1692,4,RIGHT BRAKE FAILED ON ROLLOUT. VEERED OFF RUNWAY. HIT BERM. BRAKE LINE LEAKING AT FITTING. LOST ALL BRAKE FLUID.   ,lost all brake fluid .,brake fluid,OtherScientificTerm
19930711030449I,1694,0,NOSE BAGGAGE DOOR OPENED ON LIFTOFF AND GEAR RETRACTION. ABORTED AND LANDED ON SAME RUNWAY BEFORE GEAR WAS DOWN.   ,nose baggage door opened on liftoff and gear retraction .,nose baggage door,OtherScientificTerm
19930711030449I,1694,0,NOSE BAGGAGE DOOR OPENED ON LIFTOFF AND GEAR RETRACTION. ABORTED AND LANDED ON SAME RUNWAY BEFORE GEAR WAS DOWN.   ,nose baggage door opened on liftoff and gear retraction .,gear retraction,OtherScientificTerm
19930711030449I,1694,1,NOSE BAGGAGE DOOR OPENED ON LIFTOFF AND GEAR RETRACTION. ABORTED AND LANDED ON SAME RUNWAY BEFORE GEAR WAS DOWN.   ,aborted and landed on same runway before gear was down .,gear,OtherScientificTerm
19930430011489A,1696,3,PURCHASED PLANE WITH METAL IN OIL SCREEN. ADVISED NOT TO FLY UNTIL FIXED. IGNORED. CRANKSHAFT FAILED 22HR LATER.   ,crankshaft failed 22hr later .,crankshaft,OtherScientificTerm
19930712026929I,1698,0,DOOR CLOSED WITH R-1 BARRIER STRAP AND BUCKLE OUTSIDE. PILOT HEARD NOISE. DUMPED FUEL AND RETURNED.                ,door closed with r-1 barrier strap and buckle outside .,r-1 barrier strap,OtherScientificTerm
19931208046329A,1703,0,BALANCE BALLAST WEIGHT NOT SWITCHED TO REAR FOR 2 OCCUPANTS. WAS FORWARD FOR STUDENT SOLO. CRASHED NOSE DOWN.      ,balance ballast weight not switched to rear for 2 occupants .,balance ballast weight,OtherScientificTerm
19931210046689A,1704,1,FAILED TURN OF MASTER. DEAD BATTERY NO CHARGE PRIOR JUMP START. INDICATES LOST ELECTRICS AND CONTROL. NO IFR RATING,dead battery no charge prior jump start .,dead battery,OtherScientificTerm
19931210046689A,1704,2,FAILED TURN OF MASTER. DEAD BATTERY NO CHARGE PRIOR JUMP START. INDICATES LOST ELECTRICS AND CONTROL. NO IFR RATING,indicates lost electrics and control .,control,OtherScientificTerm
19931210046689A,1704,3,FAILED TURN OF MASTER. DEAD BATTERY NO CHARGE PRIOR JUMP START. INDICATES LOST ELECTRICS AND CONTROL. NO IFR RATING,no ifr rating,ifr rating,OtherScientificTerm
19931029041169A,1707,0,TIED DOWN ON OIL RIG. HURRIED DEPARTURE. FAILED UNTIE LEFT FRONT SKID. SPUN. ROTORS FLEXED CHOPPED TAIL. HIT DECK. ,tied down on oil rig .,oil rig,OtherScientificTerm
19930815029539A,1709,1,SMOKE IN COCKPIT. LOST ELEVATOR CONTROL. RETURNED. UNABLE TO FLARE. ELEVATOR CABLES BURNED THROUGH.BY LOOSE BATTERY,lost elevator control .,elevator control,OtherScientificTerm
19930815029539A,1709,4,SMOKE IN COCKPIT. LOST ELEVATOR CONTROL. RETURNED. UNABLE TO FLARE. ELEVATOR CABLES BURNED THROUGH.BY LOOSE BATTERY,elevator cables burned through .,elevator cables,OtherScientificTerm
19930905032909A,1711,2,ENGINE QUIT ON CLIMBOUT. STRUCK FENCE LANDING. GASCOLATOR DRAIN WAS OPEN. PILOT UNAWARE DRAIN COULD REMAIN OPEN.   ,gascolator drain was open .,gascolator drain,OtherScientificTerm
19930920045369A,1713,2,GEAR FAILED TO EXTEND. USED MANUAL BUT NO LOCKDOWN SHOWN. MAIN GEAR COLLAPSED USING BRAKES. SLIDE TUBES LACKED LUBE,main gear collapsed using brakes .,main gear,OtherScientificTerm
19930920045369A,1713,2,GEAR FAILED TO EXTEND. USED MANUAL BUT NO LOCKDOWN SHOWN. MAIN GEAR COLLAPSED USING BRAKES. SLIDE TUBES LACKED LUBE,main gear collapsed using brakes .,brakes,OtherScientificTerm
19930920045369A,1713,3,GEAR FAILED TO EXTEND. USED MANUAL BUT NO LOCKDOWN SHOWN. MAIN GEAR COLLAPSED USING BRAKES. SLIDE TUBES LACKED LUBE,slide tubes lacked lube,slide tubes,OtherScientificTerm
19931024040629A,1717,0,LOST POWER IN CRUISE FLIGHT. IMPACTED IN A CROP FIELD ON FORCED LANDING. MIXTURE PULLED INSTEAD CARBUERETOR HEAT.  ,lost power in cruise flight .,cruise flight,Task
19931024040629A,1717,1,LOST POWER IN CRUISE FLIGHT. IMPACTED IN A CROP FIELD ON FORCED LANDING. MIXTURE PULLED INSTEAD CARBUERETOR HEAT.  ,impacted in a crop field on forced landing .,forced landing,OtherScientificTerm
19930823030129A,1718,0,DEPARTED WITH LOW POWER AFT ENGINE DUE CLOGGED INJECTORS. FRONT ENGINE QUIT. STALLED. WATER IN FUEL FRONT ENGINE.  ,departed with low power aft engine due clogged injectors .,low power aft engine,OtherScientificTerm
19930823030129A,1718,0,DEPARTED WITH LOW POWER AFT ENGINE DUE CLOGGED INJECTORS. FRONT ENGINE QUIT. STALLED. WATER IN FUEL FRONT ENGINE.  ,departed with low power aft engine due clogged injectors .,clogged injectors,OtherScientificTerm
19931014039459A,1721,0,LOST OIL PRESSURE. ENGINE FAILED. NOSED OVER ON FORCED LANDING. DIPSTICK LAYING LOOSE. LOST OIL THROUGH OIL FILLER.,lost oil pressure .,lost oil pressure,OtherScientificTerm
19931014039459A,1721,1,LOST OIL PRESSURE. ENGINE FAILED. NOSED OVER ON FORCED LANDING. DIPSTICK LAYING LOOSE. LOST OIL THROUGH OIL FILLER.,engine failed .,engine,OtherScientificTerm
19931014039459A,1721,4,LOST OIL PRESSURE. ENGINE FAILED. NOSED OVER ON FORCED LANDING. DIPSTICK LAYING LOOSE. LOST OIL THROUGH OIL FILLER.,lost oil through oil filler .,lost oil,OtherScientificTerm
19931121044459A,1722,2,UNABLE EXTEND GEAR FOR LANDING. LANDED GEAR UP. GEAR AND FUSE GAGE DAMAGED BY OVERSTRESS SUCH AS EXTENDED OVERSPEED,gear and fuse gage damaged by overstress such as extended overspeed,overstress,OtherScientificTerm
19940218035189A,1723,2,WHILE MANEUVERING. CONTROL JAMMED. USED BALLISTIC CHUTE. HIT NOSE DOWN. BELEIVES PORTABLE RADIO JAMMED CONTROLS.   ,used ballistic chute .,ballistic chute,OtherScientificTerm
19940115000519A,1737,0,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,indicates pilot pulled fuel shutoff valve in place of cabin heat control .,pilot pulled fuel shutoff valve,OtherScientificTerm
19940115000519A,1737,0,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,indicates pilot pulled fuel shutoff valve in place of cabin heat control .,cabin heat control,Method
19940115000519A,1737,1,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,low rotor rpm on autorotation .,rotor rpm,OtherScientificTerm
19940115000519A,1737,1,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,low rotor rpm on autorotation .,autorotation,OtherScientificTerm
19940313004879A,1738,1,CHECK OUT NEW AIRMAN SHUT DOWN AND FEATHERED LEFT ENGING FOR ENGINE LANDING. HYDRO PUMP LEFT ENGINE. CRASHED.      ,hydro pump left engine .,hydro pump,Method
19931215047419A,1745,1,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,flight control flutter at 190mph .,flight control flutter,Method
19931215047419A,1745,3,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,fractured spar .,fractured spar,OtherScientificTerm
19940305006749A,1751,3,LOST POWER ON CLIMBOUT. STRUCK TREE ON FORCED LANDING. FOUND WATER IN FUEL. FUEL CAP L EAK ALLOWED RAIN WATER.     ,fuel cap l eak allowed rain water .,fuel cap l eak,OtherScientificTerm
19940301016609I,1755,0,STATIC INSTRUMENTS GIVING ERRONEOUS INFORMATION ON CLIMB. RETURNED. FOUND A STATIC PORTS COVERED WITH TAPE.        ,static instruments giving erroneous information on climb .,static instruments,Method
19940301016609I,1755,2,STATIC INSTRUMENTS GIVING ERRONEOUS INFORMATION ON CLIMB. RETURNED. FOUND A STATIC PORTS COVERED WITH TAPE.        ,found a static ports covered with tape .,static ports,OtherScientificTerm
19940318005589A,1756,4,NIGHT APPROACH. LOST LEFT ENGINE DUE FUEL STARVATION. NOT FEATHERED. GEAR DOWN. BELOW VMC. HIT TREES. BAD GAUGES.  ,below vmc .,vmc,OtherScientificTerm
19940122000809A,1758,3,ENGINE QUIT ON CLIMBOUT. RETURNED HARD ANGLED LANDING. VEERED INTO SNOWBANK. FOUND ICE CRYSTALS IN FUEL TANKS.     ,found ice crystals in fuel tanks .,ice crystals,OtherScientificTerm
19940903036459I,1760,2,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.  ,mechanic failed to install cotter pin on retain nut .,mechanic,Method
19940903036459I,1760,2,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.  ,mechanic failed to install cotter pin on retain nut .,cotter pin,OtherScientificTerm
19940731019749A,1761,0,SLOW ACCELERATION ON TAKEOFF. AND LONG ROLL. TIRE HIT RUT. VEERED. HIT HANGAR ROOF AND POLE. PROP NOT FULL FORWARD.,slow acceleration on takeoff .,slow acceleration,OtherScientificTerm
19940807020329A,1763,0,FUEL PRESSURE DECREASED. LOST PART POWER. MUSHED INTO CORNFIELD. NOSED DOWN RUSTY FUEL SCREEN. DIRTY FUEL CAN USED.,fuel pressure decreased .,fuel pressure,OtherScientificTerm
19940807020329A,1763,4,FUEL PRESSURE DECREASED. LOST PART POWER. MUSHED INTO CORNFIELD. NOSED DOWN RUSTY FUEL SCREEN. DIRTY FUEL CAN USED.,dirty fuel can used .,dirty fuel,OtherScientificTerm
19940706017619A,1765,2,ON DEPARTURE NOTICED LEFT TACH INOP SAME PROBLEM ON LANDING. DISTRACTED HIT TREES. TACH PROBLEM NOT EXPLAINED.     ,tach problem not explained .,tach problem,OtherScientificTerm
19940522049029I,1766,0,NARRATIVE: AFTER TAKEOFF AND DURING CLIMB PILOT VISUALLY IDENTIFIED OIL SPEWING FROM RIGHT ENGINE COWLING. PILOT VE,narrative : after takeoff and during climb pilot visually identified oil spewing from right engine cowling .,oil spewing,OtherScientificTerm
19940721031609I,1775,0,"NARRATIVE: ON JULY 21, 1994, BELL HELICOPTER, MODEL 206, N2750F, PREPARED TO DEPART GILLESPIE AIRPORT (SEE), EL CAJ","narrative : on july 21 , 1994 , bell helicopter , model 206 , n2750f , prepared to depart gillespie airport ( see ) , el caj",bell helicopter,OtherScientificTerm
19940620048819A,1776,4,LOST POWER ON LOCAL FLIGHT. LANDED ON HIGHWAY. FLIPPED OVER. FIRST TIME FLOW IN 4 YEARS. IGNITERS WERE OIL FOULED. ,igniters were oil fouled .,igniters,OtherScientificTerm
19940611028999I,1779,0,ENGINE OVERHEAT ON TAKEOFF. LANDED IN FARM FIELD. FORGOT TO REMOVE ENGINE INLET PLUGS.                             ,engine overheat on takeoff .,engine overheat,OtherScientificTerm
19940611028999I,1779,2,ENGINE OVERHEAT ON TAKEOFF. LANDED IN FARM FIELD. FORGOT TO REMOVE ENGINE INLET PLUGS.                             ,forgot to remove engine inlet plugs .,engine inlet plugs,OtherScientificTerm
19940907048599A,1784,0,STUDENT LOST DIRECTIONAL CONTROL ON TAKEOFF. CFI UNABLE TO CORRECT. RUDDER PEDALS WERE STOWED. WING STRUCK GROUND. ,student lost directional control on takeoff .,directional control,OtherScientificTerm
19940907048599A,1784,2,STUDENT LOST DIRECTIONAL CONTROL ON TAKEOFF. CFI UNABLE TO CORRECT. RUDDER PEDALS WERE STOWED. WING STRUCK GROUND. ,rudder pedals were stowed .,rudder pedals,OtherScientificTerm
19940719020269A,1787,4,ENGINE QUIT ON CLIMBOUT. LANDED IN TREES.  HAD DRAINED WATER IN FUEL. PREFLIGHT. WATER REMAINED EVEN IN OIL SYSTEM.,water remained even in oil system .,oil system,Method
19940602013379A,1788,1,LIFTED OFF PAD TO HOVER. BEGAN PILOT INDUCED OSCILLATION DUE HEAVY CYLIC FORCE. FORGOT TO ENGAGE HYDRAULIC SYSTEM. ,began pilot induced oscillation due heavy cylic force .,pilot induced oscillation,OtherScientificTerm
19940602013379A,1788,1,LIFTED OFF PAD TO HOVER. BEGAN PILOT INDUCED OSCILLATION DUE HEAVY CYLIC FORCE. FORGOT TO ENGAGE HYDRAULIC SYSTEM. ,began pilot induced oscillation due heavy cylic force .,cylic force,OtherScientificTerm
19940602013379A,1788,2,LIFTED OFF PAD TO HOVER. BEGAN PILOT INDUCED OSCILLATION DUE HEAVY CYLIC FORCE. FORGOT TO ENGAGE HYDRAULIC SYSTEM. ,forgot to engage hydraulic system .,hydraulic system,Method
19940515048059I,1789,0,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.              ,reported oil pressure problem to sbn .,oil pressure problem,OtherScientificTerm
19940515048059I,1789,0,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.              ,reported oil pressure problem to sbn .,sbn,Method
19940515048059I,1789,2,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.              ,winter baffles not removed causing oil overtemp .,winter baffles,OtherScientificTerm
19940515048059I,1789,2,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.              ,winter baffles not removed causing oil overtemp .,oil overtemp,OtherScientificTerm
19940702017269A,1790,1,STRUCK TREES AND RESIDENCE ON MISSED APPROACH. WINDSHEAR AND FAILURE PROPER POWER.AWS NOT WORKING.NO WEATHER UPDATE,windshear and failure proper power .,windshear,OtherScientificTerm
19940620029349I,1792,0,TRIED TO HOVER TAXI WITH FUEL HOSE ATTACHED TO FUEL TANK. MADE HARD LANDING.                                       ,tried to hover taxi with fuel hose attached to fuel tank .,fuel hose,OtherScientificTerm
19940620029349I,1792,0,TRIED TO HOVER TAXI WITH FUEL HOSE ATTACHED TO FUEL TANK. MADE HARD LANDING.                                       ,tried to hover taxi with fuel hose attached to fuel tank .,fuel tank,OtherScientificTerm
19940619015629A,1793,0,MAINTENANCE NEW ENGINE TEST FLIGHT. NOSED UP AND STALLED AFTER TAKEOFF. ELEVATOR TRIM FULL NOSE HIGH.COULD OVERCOME,maintenance new engine test flight .,engine test flight,Task
19940604028919I,1795,0,POWER LOSS ON LIFTOFF. LANDED REMAINING RUNWAY. FUEL SELECTOR NOT IN DETENT.                                       ,power loss on liftoff .,power loss,OtherScientificTerm
19940827034779I,1796,3,ELECTRICAL FAILURE ON TAKEOFF. CIRCLE. WRONG MANUAL GEAR EXTEND. NO ELECTRICAL DEFECTS.PILOT LACKED BASIC INFO.    ,no electrical defects .,electrical defects,OtherScientificTerm
19940612014969A,1800,0,GUSTY WIND ON LANDING. ELECTED GO AROUND. DUMPED FLAPS. LOST LIFT AND IMPACTED RUNWAY.                             ,gusty wind on landing .,gusty wind,OtherScientificTerm
19940612014969A,1800,3,GUSTY WIND ON LANDING. ELECTED GO AROUND. DUMPED FLAPS. LOST LIFT AND IMPACTED RUNWAY.                             ,lost lift and impacted runway .,lost lift,OtherScientificTerm
19940526031279I,1802,1,RIGHT ENGINE COWL DOOR DEPARTED IN FLIGHT. STRUCK ROTORS AND TAIL ROTOR DRIVE. MAY HAVE IMPROPERLY CLOSED SAME.    ,struck rotors and tail rotor drive .,tail rotor drive,OtherScientificTerm
19941107042069I,1803,0,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,burning oil fumes on climbout .,burning oil fumes,OtherScientificTerm
19941107042069I,1803,2,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,residual oil on turbo charger .,residual oil,OtherScientificTerm
19941107042069I,1803,2,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,residual oil on turbo charger .,turbo charger,Method
19941113038169A,1804,2,DURING CLIMBOUT ENGINE QUIT. STRUCK TREES LANDING. INADEQUATE FUEL SUMPING. WATER RUST IN CARB. PRIOR WATER IN FUEL,inadequate fuel sumping .,inadequate fuel sumping,OtherScientificTerm
19941129039879A,1808,1,TEST FLIGHT. LOST POWER. HAD HISTORY COMPRESSOR STALLS. DEFERRED INSPECTION. ENGINE STALLED. STATOR VANES ERRODED. ,lost power .,lost power,OtherScientificTerm
19941129039879A,1808,3,TEST FLIGHT. LOST POWER. HAD HISTORY COMPRESSOR STALLS. DEFERRED INSPECTION. ENGINE STALLED. STATOR VANES ERRODED. ,deferred inspection .,deferred inspection,Task
19941129039879A,1808,5,TEST FLIGHT. LOST POWER. HAD HISTORY COMPRESSOR STALLS. DEFERRED INSPECTION. ENGINE STALLED. STATOR VANES ERRODED. ,stator vanes erroded .,stator vanes,OtherScientificTerm
19940918028309A,1812,1,MAINTENANCE TEST FLIGHT. FUEL TRANSFER PUMP SHUT OFF TO CHECK FLOAT. NO RESTART. NO FUEL. CRASHED.FLOAT SHOWED FULL,fuel transfer pump shut off to check float .,fuel transfer pump,Method
19941210044449I,1814,1,PRACTICE DEPARTURE STALL. RAISED GEAR. BURN SMELL. UNABLE EXTEND. USED MANUAL GEAR MOTOR ON. LANDED GEAR DOWN.     ,raised gear .,raised gear,OtherScientificTerm
19941210044449I,1814,2,PRACTICE DEPARTURE STALL. RAISED GEAR. BURN SMELL. UNABLE EXTEND. USED MANUAL GEAR MOTOR ON. LANDED GEAR DOWN.     ,burn smell .,burn smell,OtherScientificTerm
19941127039199A,1820,1,VFR NOT ADVISED. LOW IFR TIME AND KNOWN INOP VACUMM PUMP PROCEEDED INTO IMC. LOST CONTROL. CRASHED.                ,low ifr time and known inop vacumm pump proceeded into imc .,ifr time,OtherScientificTerm
19941127039199A,1820,1,VFR NOT ADVISED. LOW IFR TIME AND KNOWN INOP VACUMM PUMP PROCEEDED INTO IMC. LOST CONTROL. CRASHED.                ,low ifr time and known inop vacumm pump proceeded into imc .,imc,OtherScientificTerm
19940918037579I,1821,2,ENGINE QUIT ON CLIMBOUT. LANDED FARM FIELD. FUEL LINE IN WING CRUSHED BY FOLDING WING. LINE NOT INSPECTED PREFLIGHT,fuel line in wing crushed by folding wing .,folding wing,OtherScientificTerm
19941118043129I,1822,2,ENGINE QUIT ON CLIMBOUT. MADE 180. LANDED SAFE ON GRASS. WATER IN FUEL DUE TO FUEL TANK SENDING UNIT SEAL LEAKING. ,water in fuel due to fuel tank sending unit seal leaking .,fuel tank,OtherScientificTerm
19950114000459A,1828,1,NEWLY PURCHASED DEPARTING TO FERRY HOME. PASS SIDE SEAT BELT PREVENTED GEAR BAR LOCK. TRYING TO CLEAR LOST CONTROL.,pass side seat belt prevented gear bar lock .,gear bar lock,OtherScientificTerm
19950115000449A,1829,0,UNEVEN FUEL FLOW. SLIPPED TO EQUILIZE FUEL IN TANKS. LOST POWER. NO RESTART. FUELED FROM CANS. SUMPS NOT USED.     ,uneven fuel flow .,uneven fuel flow,OtherScientificTerm
19950115000449A,1829,2,UNEVEN FUEL FLOW. SLIPPED TO EQUILIZE FUEL IN TANKS. LOST POWER. NO RESTART. FUELED FROM CANS. SUMPS NOT USED.     ,lost power .,lost power,OtherScientificTerm
19950128000899A,1832,2,TURNED WRONG WAY AFTER TAKEOFF. THEN DESCENDED INTO TREES. FAILED REMOVE AIRSCOOP COVER CAUSING POWER LOSS.        ,failed remove airscoop cover causing power loss .,airscoop cover,OtherScientificTerm
19950128000899A,1832,2,TURNED WRONG WAY AFTER TAKEOFF. THEN DESCENDED INTO TREES. FAILED REMOVE AIRSCOOP COVER CAUSING POWER LOSS.        ,failed remove airscoop cover causing power loss .,power loss,OtherScientificTerm
19950203001139A,1835,3,VIBRATION ON SLOW SPRAY RUN. FELL TO GROUND. ROLLED OVER. LOST A ROTOR BLADE. WAS ADVISED OF CRACK AT ROTOR HUB.   ,lost a rotor blade .,rotor blade,OtherScientificTerm
19950209001419A,1836,4,FIRST FLIGHT AFTER PAINTING. ENGINE QUIT. LANDED IN FIELD. FOUND WATER IN FUEL. INADEQUATE FUEL SUMPING.           ,inadequate fuel sumping .,inadequate fuel sumping,OtherScientificTerm
19950215047429I,1839,0,"NARRATIVE: PILOT DEPARTED RWY 28L, VFR, REPORTED ENGINE FAILURE APPROX. 1 MILE WEST OF AIRPORT. ATC CLEARED PILOT T","narrative : pilot departed rwy 28l , vfr , reported engine failure approx .",engine failure,OtherScientificTerm
19950219004799A,1840,0,DEPARTED WITH KNOWN BRAKE PROBLEM. BRAKE FAILED LANDING. EXITED RUNWAY. NOSED OVER.                                ,departed with known brake problem .,brake problem,OtherScientificTerm
19950219004799A,1840,1,DEPARTED WITH KNOWN BRAKE PROBLEM. BRAKE FAILED LANDING. EXITED RUNWAY. NOSED OVER.                                ,brake failed landing .,brake,OtherScientificTerm
19950226002529A,1843,0,THE BLIMP HAD A HISTORY OF UNRESOLVED ELECTRICAL SYSTEM CHARGING PROBLEMS. THE GROUND CREW WERE GIVEN RIDES AFTER T,the blimp had a history of unresolved electrical system charging problems .,electrical system charging problems,Task
19950311003709A,1844,3,UNABLE TO ROTATE ON TAKEOFF. ABORTED AND RAN OFF END RUNWAY. NOSED OVER. HAD FORGOTTEN TO REMOVE THE CONTROL LOCK. ,had forgotten to remove the control lock .,control lock,OtherScientificTerm
19950411014559A,1853,0,TRIED TO TAKEOFF FROM TRAILOR WITHOUT REMOVING SHIPPING BLOCK. LOST CONTROL ROLLED OVER.                           ,tried to takeoff from trailor without removing shipping block .,shipping block,OtherScientificTerm
19950416008229A,1856,1,STARTED ENGINE AND FORGOT TO UNTIE MAIN ROTOR BLADE. BLADE BROKE OFF AT 60 PERCENT POWER.                          ,blade broke off at 60 percent power .,blade,OtherScientificTerm
19950526019579I,1861,3,ENGINE QUIT AFTER REFUELING. LANDED RICE FIELD. FOUND WATER IN FUEL. REMOVED ENGINE FOR HARD LANDING CHECK.        ,removed engine for hard landing check .,engine,OtherScientificTerm
