id,entity_gs,qid_gs,entity_tool,qid_tool,entity_sim,qid_sim_jc,qid_sim_class
20010411006739I,TAKEOFF,854248,Ontario,1904,False,0.03206569517951441,0.013284226844631628
20010411006739I,TAKEOFF,854248,helipad,534159,False,0.034467947207155736,0.033247861452269316
20010411006739I,TAKEOFF,854248,revolutions per minute,206037,False,0.0206096076703719,0.004073848283039029
20010411006739I,TAKEOFF,854248,FlyQuest,28864465,False,0.03206569517951441,0.02441847590656003
20010411006739I,TAKEOFF,854248,Takeoff,48719890,True,0.03206569517951441,0.01808429953429911
19870816062719I,TUBE,41551,TUBE1,18040067,False,0.0,0.0
19870816062719I,TUBE,41551,Aerial,381119,False,0.07480770838298711,0.06703039815244265
19870816062719I,TUBE,41551,Fell,1404002,False,0.07480770838298711,0.040306870558932735
19870816062719I,TUBE,41551,The Roof,1757561,False,0.07480770838298711,0.04079845882566271
19870816062719I,TUBE,41551,House,23558,False,0.06086517639454814,0.025388047556813554
19870816062719I,TUBE,41551,Local,6663937,False,0.07480770838298711,0.0470947304403752
19870816062719I,AERIAL BANNERS,806880,TUBE1,18040067,False,0.0,0.0
19870816062719I,AERIAL BANNERS,806880,Aerial,381119,True,0.07821754302825368,0.04183418679542384
19870816062719I,AERIAL BANNERS,806880,Fell,1404002,False,0.1300785839337818,0.08413559585266393
19870816062719I,AERIAL BANNERS,806880,The Roof,1757561,False,0.32377844881033735,0.28723049191786953
19870816062719I,AERIAL BANNERS,806880,House,23558,False,0.32377844881033735,0.2637309924248499
19870816062719I,AERIAL BANNERS,806880,Local,6663937,False,0.1030912269731531,0.05764285779982921
19870816062719I,ROOF,83180,TUBE1,18040067,False,0.0,0.0
19870816062719I,ROOF,83180,Aerial,381119,False,0.1745972281849666,0.12493078886691154
19870816062719I,ROOF,83180,Fell,1404002,False,0.1745972281849666,0.08991971937725815
19870816062719I,ROOF,83180,The Roof,1757561,True,0.1745972281849666,0.09439604909371996
19870816062719I,ROOF,83180,House,23558,False,0.1745972281849666,0.08087887452353466
19870816062719I,ROOF,83180,Local,6663937,False,0.1745972281849666,0.1000570122099731
19870816062719I,HOUSE,3947,TUBE1,18040067,False,0.08685001210949939,0.03694200394757691
19870816062719I,HOUSE,3947,Aerial,381119,False,0.09306977005810535,0.07098648504247686
19870816062719I,HOUSE,3947,Fell,1404002,False,0.09306977005810535,0.0629626707722678
19870816062719I,HOUSE,3947,The Roof,1757561,False,0.09306977005810535,0.06743067566043598
19870816062719I,HOUSE,3947,House,23558,True,0.09306977005810535,0.05456603587124707
19870816062719I,HOUSE,3947,Local,6663937,False,0.09306977005810535,0.0704724889247899
19870816062719I,OPERATOR,1970438,TUBE1,18040067,False,0.09463655407298988,0.046663088400897695
19870816062719I,OPERATOR,1970438,Aerial,381119,False,0.0,0.0
19870816062719I,OPERATOR,1970438,Fell,1404002,False,0.09463655407298988,0.02676084948171712
19870816062719I,OPERATOR,1970438,The Roof,1757561,False,0.11076645125761131,0.08975417891334679
19870816062719I,OPERATOR,1970438,House,23558,False,0.11076645125761131,0.08498417257689689
19870816062719I,OPERATOR,1970438,Local,6663937,False,0.09463655407298988,0.030262562960862452
19980620030289I,MR.KADERA,215627,Mahinda Rajapaksa,57338,False,0.1785549937306774,0.13587321181103762
19980620030289I,MR.KADERA,215627,The Field,39071317,False,0.0,0.015799766458973213
19980620030289I,MR.KADERA,215627,Ontario,1904,False,0.16816140519318323,0.06921676577313467
19980620030289I,MR.KADERA,215627,EAST,1384378,False,0.11494716529764792,0.03231347462726844
19980620030289I,MR.KADERA,215627,IOWA,4041563,False,0.11494716529764792,0.08609651710093794
19980620030289I,FIELD,188869,Mahinda Rajapaksa,57338,False,0.0,0.001815268847751836
19980620030289I,FIELD,188869,The Field,39071317,True,0.02750936902488832,0.005056496000302396
19980620030289I,FIELD,188869,Ontario,1904,False,0.14970395940978853,0.07422149282359976
19980620030289I,FIELD,188869,EAST,1384378,False,0.11224320490203044,0.06281063128635281
19980620030289I,FIELD,188869,IOWA,4041563,False,0.0,0.0
19980620030289I,HIGHWAY 93,1427331,Mahinda Rajapaksa,57338,False,0.06310767819067042,0.05451669376596677
19980620030289I,HIGHWAY 93,1427331,The Field,39071317,False,0.14366484877406127,0.08804007206793818
19980620030289I,HIGHWAY 93,1427331,Ontario,1904,False,0.10560703568475827,0.1337687223238024
19980620030289I,HIGHWAY 93,1427331,EAST,1384378,False,0.1440851168134274,0.2415651261955093
19980620030289I,HIGHWAY 93,1427331,IOWA,4041563,False,0.10560703568475827,0.14520978465464063
19980620030289I,THREE,201,Mahinda Rajapaksa,57338,False,0.02844944880889433,0.03293670760040524
19980620030289I,THREE,201,The Field,39071317,False,0.14909728015783874,0.038909216395690394
19980620030289I,THREE,201,Ontario,1904,False,0.16295849701491116,0.05135279910869307
19980620030289I,THREE,201,EAST,1384378,False,0.10296531870850745,0.026271894521243913
19980620030289I,THREE,201,IOWA,4041563,False,0.10296531870850745,0.025945989011406913
19980620030289I,EAST,684,Mahinda Rajapaksa,57338,False,0.0,0.006686898477673429
19980620030289I,EAST,684,The Field,39071317,False,0.052369425920075874,0.011291193717413273
19980620030289I,EAST,684,Ontario,1904,False,0.052369425920075874,0.00845879362622164
19980620030289I,EAST,684,EAST,1384378,True,0.0186455865648949,0.0024420793725829486
19980620030289I,EAST,684,IOWA,4041563,False,0.0,0.0
19980620030289I,"SUNMER, IOWA",-1,Mahinda Rajapaksa,57338,False,-1,-1
19980620030289I,"SUNMER, IOWA",-1,The Field,39071317,False,-1,-1
19980620030289I,"SUNMER, IOWA",-1,Ontario,1904,False,-1,-1
19980620030289I,"SUNMER, IOWA",-1,EAST,1384378,False,-1,-1
19980620030289I,"SUNMER, IOWA",-1,IOWA,4041563,True,-1,-1
19990923027739A,"SEPTEMBER 23, 1999",69302922,September,123,True,0.3079483549703539,0.07494708522877115
19990923027739A,"SEPTEMBER 23, 1999",69302922,Pacific Time Zone,847142,False,0.052369425920075874,0.013748997375955523
19990923027739A,"SEPTEMBER 23, 1999",69302922,3,201,False,0.27935666777108525,0.16715953917440055
19990923027739A,1900 HOURS PACIFIC DAYLIGHT TIME,-1,September,123,False,-1,-1
19990923027739A,1900 HOURS PACIFIC DAYLIGHT TIME,-1,Pacific Time Zone,847142,True,-1,-1
19990923027739A,1900 HOURS PACIFIC DAYLIGHT TIME,-1,3,201,False,-1,-1
19990923027739A,CIERNIA GLASAIR III,-1,September,123,False,-1,-1
19990923027739A,CIERNIA GLASAIR III,-1,Pacific Time Zone,847142,False,-1,-1
19990923027739A,CIERNIA GLASAIR III,-1,3,201,False,-1,-1
19990923027739A,N153JC,838849,September,123,False,0.0,0.0
19990923027739A,N153JC,838849,Pacific Time Zone,847142,False,0.0801025131765154,0.020979005140846104
19990923027739A,N153JC,838849,3,201,False,0.0801025131765154,0.006635088571418521
19980415037339I,NOSE,1434090,Carlos González,2699280,False,0.0,0.0
19980415037339I,NOSE,1434090,Chock,5103561,False,0.0,0.0
19980415037339I,NOSE,1434090,Flight,564298,False,0.0,0.0
19980415037339I,NOSE,1434090,The Jammed,2339315,False,0.0,0.0
19980415037339I,NOSE,1434090,Maine,724,False,0.0,0.0
19980415037339I,BAGGAGE,865054,Carlos González,2699280,False,0.0,0.0
19980415037339I,BAGGAGE,865054,Chock,5103561,False,0.15887173793970377,0.08288735801543273
19980415037339I,BAGGAGE,865054,Flight,564298,False,0.15887173793970377,0.09143342205646235
19980415037339I,BAGGAGE,865054,The Jammed,2339315,False,0.15887173793970377,0.09143342205646235
19980415037339I,BAGGAGE,865054,Maine,724,False,0.061421917645769986,0.017705119079774276
19980415037339I,CARGO,319224,Carlos González,2699280,False,0.0,0.0
19980415037339I,CARGO,319224,Chock,5103561,False,0.15712759096798679,0.07119488697952138
19980415037339I,CARGO,319224,Flight,564298,False,0.15712759096798679,0.06901234074305401
19980415037339I,CARGO,319224,The Jammed,2339315,False,0.15712759096798679,0.06901234074305401
19980415037339I,CARGO,319224,Maine,724,False,0.020392852699371966,0.002992766678707236
19980415037339I,WHEEL CHOCK,458789,Carlos González,2699280,False,0.0,0.0
19980415037339I,WHEEL CHOCK,458789,Chock,5103561,True,0.14366484877406127,0.07929858398547601
19980415037339I,WHEEL CHOCK,458789,Flight,564298,False,0.14366484877406127,0.0875773298226268
19980415037339I,WHEEL CHOCK,458789,The Jammed,2339315,False,0.14366484877406127,0.0875773298226268
19980415037339I,WHEEL CHOCK,458789,Maine,724,False,0.04720858736238753,0.009283931670680258
19980415037339I,FLIGHT,15921555,Carlos González,2699280,False,0.03435370227631562,0.014285773402852225
19980415037339I,FLIGHT,15921555,Chock,5103561,False,0.3059131910424898,0.2816485722082356
19980415037339I,FLIGHT,15921555,Flight,564298,True,0.3059131910424898,0.2754614698130636
19980415037339I,FLIGHT,15921555,The Jammed,2339315,False,0.3059131910424898,0.2754614698130636
19980415037339I,FLIGHT,15921555,Maine,724,False,0.03435370227631562,0.012049724568866861
19980415037339I,NOSE LANDING GEAR,263421,Carlos González,2699280,False,0.019832840765487414,0.0030065283350162214
19980415037339I,NOSE LANDING GEAR,263421,Chock,5103561,False,0.15582334527726938,0.07310994052329384
19980415037339I,NOSE LANDING GEAR,263421,Flight,564298,False,0.15582334527726938,0.07946989948926102
19980415037339I,NOSE LANDING GEAR,263421,The Jammed,2339315,False,0.15582334527726938,0.07946989948926102
19980415037339I,NOSE LANDING GEAR,263421,Maine,724,False,0.09545185424664204,0.0389088532750439
19950826026019A,EXPLOSION,179057,Lift,6545604,False,0.3423211391057934,0.12378542788140953
19950826026019A,EXPLOSION,179057,Uttar Pradesh,1498,False,0.06719686308721473,0.018280893571014555
19950826026019A,EXPLOSION,179057,GRIN1,18026512,False,0.08782279789805791,0.028958618275164827
19950826026019A,EXPLOSION,179057,Release,1782557,False,0.023924740544114642,0.003775733201971311
19950826026019A,EXPLOSION,179057,Sweden,34,False,0.06892197086612262,0.020487752017062478
19950826026019A,COMPRESSOR STALL,1938452,Lift,6545604,False,0.0,0.0
19950826026019A,COMPRESSOR STALL,1938452,Uttar Pradesh,1498,False,0.0,0.0
19950826026019A,COMPRESSOR STALL,1938452,GRIN1,18026512,False,0.0,0.0
19950826026019A,COMPRESSOR STALL,1938452,Release,1782557,False,0.0,0.0
19950826026019A,COMPRESSOR STALL,1938452,Sweden,34,False,0.0,0.0
19950826026019A,ENGINE,44167,Lift,6545604,False,0.02423313018578699,0.004415046546171451
19950826026019A,ENGINE,44167,Uttar Pradesh,1498,False,0.08598438681098208,0.02479586649794572
19950826026019A,ENGINE,44167,GRIN1,18026512,False,0.07218728535053387,0.016863092874990188
19950826026019A,ENGINE,44167,Release,1782557,False,0.18671705346175327,0.15023081226456028
19950826026019A,ENGINE,44167,Sweden,34,False,0.08822101014050765,0.02854816518568469
19950826026019A,LOGS,3737064,Lift,6545604,False,0.47502257394725966,0.46579041765989887
19950826026019A,LOGS,3737064,Uttar Pradesh,1498,False,0.052369425920075874,0.01745233403185721
19950826026019A,LOGS,3737064,GRIN1,18026512,False,0.018285335000758907,0.002887978049303914
19950826026019A,LOGS,3737064,Release,1782557,False,0.14366484877406127,0.07790942411475535
19950826026019A,LOGS,3737064,Sweden,34,False,0.05341131290437873,0.019258298197808922
19950826026019A,SE PROCEDURES,-1,Lift,6545604,False,-1,-1
19950826026019A,SE PROCEDURES,-1,Uttar Pradesh,1498,False,-1,-1
19950826026019A,SE PROCEDURES,-1,GRIN1,18026512,False,-1,-1
19950826026019A,SE PROCEDURES,-1,Release,1782557,False,-1,-1
19950826026019A,SE PROCEDURES,-1,Sweden,34,False,-1,-1
20000215041409A,"FEBRUARY 19, 2000",69303157,Ontario,1904,False,0.052369425920075874,0.015180051301676527
20000215041409A,"FEBRUARY 19, 2000",69303157,February,109,True,0.3080090952743748,0.07494912918965281
20000215041409A,"FEBRUARY 19, 2000",69303157,Eastern Illinois University,624985,False,0.048516726415802736,0.014643820832866361
20000215041409A,"FEBRUARY 19, 2000",69303157,Austria,40,False,0.052369425920075874,0.012755055819435045
20000215041409A,"FEBRUARY 19, 2000",69303157,Standard Time,7598322,False,0.02471954811467414,0.006995343984680788
20000215041409A,"FEBRUARY 19, 2000",69303157,Thomas Beach,2422324,False,0.018285335000758907,0.00285987646013635
20000215041409A,"FEBRUARY 19, 2000",69303157,String transport,2213339,False,0.052369425920075874,0.022106404608254998
20000215041409A,1825 EASTERN STANDARD TIME,-1,Ontario,1904,False,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,February,109,False,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,Eastern Illinois University,624985,True,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,Austria,40,False,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,Standard Time,7598322,True,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,Thomas Beach,2422324,False,-1,-1
20000215041409A,1825 EASTERN STANDARD TIME,-1,String transport,2213339,False,-1,-1
20000215041409A,BEECH 1900D,17489495,Ontario,1904,False,0.059998817379126934,0.01417821185150887
20000215041409A,BEECH 1900D,17489495,February,109,False,0.0,0.0
20000215041409A,BEECH 1900D,17489495,Eastern Illinois University,624985,False,0.0626778248340275,0.019139165675815355
20000215041409A,BEECH 1900D,17489495,Austria,40,False,0.059998817379126934,0.012677643729784076
20000215041409A,BEECH 1900D,17489495,Standard Time,7598322,False,0.1551907976289838,0.04373125857851419
20000215041409A,BEECH 1900D,17489495,Thomas Beach,2422324,False,0.019752331540360046,0.0014287904542985108
20000215041409A,BEECH 1900D,17489495,String transport,2213339,False,0.1551907976289838,0.04113390593360105
20000215041409A,N81SK,33126591,Ontario,1904,False,0.0555427329267425,0.007343717190048716
20000215041409A,N81SK,33126591,February,109,False,0.0,0.0
20000215041409A,N81SK,33126591,Eastern Illinois University,624985,False,0.05802277173544168,0.015250583088390727
20000215041409A,N81SK,33126591,Austria,40,False,0.0555427329267425,0.006548175548401872
20000215041409A,N81SK,33126591,Standard Time,7598322,False,0.14366484877406127,0.040408946720077187
20000215041409A,N81SK,33126591,Thomas Beach,2422324,False,0.0,0.0
20000215041409A,N81SK,33126591,String transport,2213339,False,0.14366484877406127,0.03407590373234978
20000215041409A,SKYWAY AIRLINE,2293467,Ontario,1904,False,0.23174260825932824,0.18803328362210797
20000215041409A,SKYWAY AIRLINE,2293467,February,109,False,0.0,0.0
20000215041409A,SKYWAY AIRLINE,2293467,Eastern Illinois University,624985,False,0.23174260825932824,0.20484655752863434
20000215041409A,SKYWAY AIRLINE,2293467,Austria,40,False,0.23174260825932824,0.15478540448080305
20000215041409A,SKYWAY AIRLINE,2293467,Standard Time,7598322,False,0.14366484877406127,0.06576073998571653
20000215041409A,SKYWAY AIRLINE,2293467,Thomas Beach,2422324,False,0.09277518804447404,0.09171856876521943
20000215041409A,SKYWAY AIRLINE,2293467,String transport,2213339,False,0.2838093171798959,0.32784964566700203
20000215041409A,FLIGHT,15921555,Ontario,1904,False,0.03435370227631562,0.011185764183146523
20000215041409A,FLIGHT,15921555,February,109,False,0.11507485023847475,0.023619419474566777
20000215041409A,FLIGHT,15921555,Eastern Illinois University,624985,False,0.03435370227631562,0.013507219893079207
20000215041409A,FLIGHT,15921555,Austria,40,False,0.03435370227631562,0.009094821072865321
20000215041409A,FLIGHT,15921555,Standard Time,7598322,False,0.0,0.0
20000215041409A,FLIGHT,15921555,Thomas Beach,2422324,False,0.03435370227631562,0.016465190434333848
20000215041409A,FLIGHT,15921555,String transport,2213339,False,0.03435370227631562,0.014931793610878484
19860514036219I,GROUND LOOPED,2153620,Looped,21974423,True,0.0,0.0
19860514036219I,GROUND LOOPED,2153620,Ontario,1904,False,0.0,0.0
19860514036219I,GROUND LOOPED,2153620,Landing,6484579,False,0.0,0.0
19860514036219I,GROUND LOOPED,2153620,The Jammed,2339315,False,0.0,0.0
19860514036219I,GROUND LOOPED,2153620,"Richard D. Clarke, Jr.",29642096,False,0.0,0.0
19860514036219I,LANDING,844947,Looped,21974423,False,0.16775077695372975,0.09459734026777676
19860514036219I,LANDING,844947,Ontario,1904,False,0.032008747151827,0.01328137667503753
19860514036219I,LANDING,844947,Landing,6484579,True,0.032008747151827,0.0272811118258639
19860514036219I,LANDING,844947,The Jammed,2339315,False,0.16775077695372975,0.10519785775558775
19860514036219I,LANDING,844947,"Richard D. Clarke, Jr.",29642096,False,0.032008747151827,0.027629567689439395
19860514036219I,TAILWHEEL,3443347,Looped,21974423,False,-1,-1
19860514036219I,TAILWHEEL,3443347,Ontario,1904,False,-1,-1
19860514036219I,TAILWHEEL,3443347,Landing,6484579,False,-1,-1
19860514036219I,TAILWHEEL,3443347,The Jammed,2339315,False,-1,-1
19860514036219I,TAILWHEEL,3443347,"Richard D. Clarke, Jr.",29642096,False,-1,-1
19860514036219I,RIGHT,14565199,Looped,21974423,False,0.15385408554809155,0.04936495725292374
19860514036219I,RIGHT,14565199,Ontario,1904,False,0.1681575312036463,0.0671286817243693
19860514036219I,RIGHT,14565199,Landing,6484579,False,0.1681575312036463,0.0812252976813785
19860514036219I,RIGHT,14565199,The Jammed,2339315,False,0.15385408554809155,0.05084337820307901
19860514036219I,RIGHT,14565199,"Richard D. Clarke, Jr.",29642096,False,0.02935710112354828,0.00439167133421297
19880527016939A,ENGINE,44167,Engine,18353587,True,0.07218728535053387,0.021930154980440812
19880527016939A,ENGINE,44167,Ontario,1904,False,0.08598438681098208,0.024559382581706268
19880527016939A,ENGINE,44167,ASRGL1,18046601,False,0.07218728535053387,0.016863092874990188
19880527016939A,ENGINE,44167,Trees,7837713,False,0.08598438681098208,0.03523912859495774
19880527016939A,ENGINE,44167,Transit Authority of Northern Kentucky,7834339,False,0.18671705346175327,0.044730562609951535
19880527016939A,ENGINE,44167,Traveler Redress Inquiry Program,21016484,False,0.07218728535053387,0.015305954427000844
19880527016939A,ENGINE,44167,FUEL,5427266,False,0.2991650089479493,0.13125043595778244
19880527016939A,CLIMBOUT,1499786,Engine,18353587,False,0.02844944880889433,0.016471653340718796
19880527016939A,CLIMBOUT,1499786,Ontario,1904,False,0.02844944880889433,0.01108125006911253
19880527016939A,CLIMBOUT,1499786,ASRGL1,18046601,False,0.06844411029495223,0.03209546260768828
19880527016939A,CLIMBOUT,1499786,Trees,7837713,False,0.14909728015783874,0.08720767285214484
19880527016939A,CLIMBOUT,1499786,Transit Authority of Northern Kentucky,7834339,False,0.2533369358134342,0.12262098415893773
19880527016939A,CLIMBOUT,1499786,Traveler Redress Inquiry Program,21016484,False,0.14909728015783874,0.13342305573053728
19880527016939A,CLIMBOUT,1499786,FUEL,5427266,False,0.06844411029495223,0.02149818363721873
19880527016939A,CRASH LANDED,1074121,Engine,18353587,False,0.05772344409309682,0.010940042525854817
19880527016939A,CRASH LANDED,1074121,Ontario,1904,False,0.05772344409309682,0.008706387328963878
19880527016939A,CRASH LANDED,1074121,ASRGL1,18046601,False,0.0,0.0
19880527016939A,CRASH LANDED,1074121,Trees,7837713,False,0.08398647416950966,0.024254695847487476
19880527016939A,CRASH LANDED,1074121,Transit Authority of Northern Kentucky,7834339,False,0.29406067824047155,0.06216953391430776
19880527016939A,CRASH LANDED,1074121,Traveler Redress Inquiry Program,21016484,False,0.08398647416950966,0.030769905357643026
19880527016939A,CRASH LANDED,1074121,FUEL,5427266,False,0.020551828757953028,0.002166102756409702
19880527016939A,TREES,10884,Engine,18353587,False,0.11353231067910496,0.06345886858930949
19880527016939A,TREES,10884,Ontario,1904,False,0.11353231067910496,0.027745351328619237
19880527016939A,TREES,10884,ASRGL1,18046601,False,0.024724172493543306,0.005686462394796454
19880527016939A,TREES,10884,Trees,7837713,True,0.0656009809323469,0.07178727635812326
19880527016939A,TREES,10884,Transit Authority of Northern Kentucky,7834339,False,0.11353231067910496,0.015382450107910318
19880527016939A,TREES,10884,Traveler Redress Inquiry Program,21016484,False,0.11353231067910496,0.04397640612722982
19880527016939A,TREES,10884,FUEL,5427266,False,0.024724172493543306,0.0033728160498566386
19880527016939A,FUEL TANK,19903205,Engine,18353587,False,0.0186455865648949,0.006117093073916637
19880527016939A,FUEL TANK,19903205,Ontario,1904,False,0.04720858736238753,0.009018659139993956
19880527016939A,FUEL TANK,19903205,ASRGL1,18046601,False,0.0,0.0
19880527016939A,FUEL TANK,19903205,Trees,7837713,False,0.04720858736238753,0.009904157038053666
19880527016939A,FUEL TANK,19903205,Transit Authority of Northern Kentucky,7834339,False,0.11574956133244874,0.017297783532291985
19880527016939A,FUEL TANK,19903205,Traveler Redress Inquiry Program,21016484,False,0.0186455865648949,0.004132261299919069
19880527016939A,FUEL TANK,19903205,FUEL,5427266,True,0.16543693704261964,0.10325485031663721
19880527016939A,TRIP,778483,Engine,18353587,False,0.029015449102077095,0.03049384127846134
19880527016939A,TRIP,778483,Ontario,1904,False,0.029015449102077095,0.014542398394215466
19880527016939A,TRIP,778483,ASRGL1,18046601,False,0.06980580228251243,0.06044367668356626
19880527016939A,TRIP,778483,Trees,7837713,False,0.08170353487364779,0.07863640126473634
19880527016939A,TRIP,778483,Transit Authority of Northern Kentucky,7834339,False,0.08170353487364779,0.03728552602545915
19880527016939A,TRIP,778483,Traveler Redress Inquiry Program,21016484,False,0.08170353487364779,0.12140183991242001
19880527016939A,TRIP,778483,FUEL,5427266,False,0.06980580228251243,0.0313451783157765
19880527016939A,FUEL,1875633,Engine,18353587,False,0.01987453397994432,0.0028345807349038957
19880527016939A,FUEL,1875633,Ontario,1904,False,0.052031195814611686,0.012666859565119
19880527016939A,FUEL,1875633,ASRGL1,18046601,False,0.0,0.0
19880527016939A,FUEL,1875633,Trees,7837713,False,0.06241281057579229,0.014436120347299033
19880527016939A,FUEL,1875633,Transit Authority of Northern Kentucky,7834339,False,0.1531339284364177,0.033299384867609895
19880527016939A,FUEL,1875633,Traveler Redress Inquiry Program,21016484,False,0.02402202153099664,0.005120899006327187
19880527016939A,FUEL,1875633,FUEL,5427266,True,0.245356876737023,0.08301992970621903
19960418007829A,WITNESSES,196939,Crashed,5182414,False,0.0,0.0
19960418007829A,WITNESSES,196939,Burned,16385200,False,0.0,0.0
19960418007829A,WITNESSES,196939,Departure,1922930,False,0.0,0.0
19960418007829A,WITNESSES,196939,GRASS GIS,1337282,False,0.0,0.0
19960418007829A,WITNESSES,196939,anorexia nervosa,131749,False,0.0,0.0
19960418007829A,DEPARTURE,21171241,Crashed,5182414,False,0.15323770615969734,0.043564943120951966
19960418007829A,DEPARTURE,21171241,Burned,16385200,False,0.05881068745149143,0.01662007827198914
19960418007829A,DEPARTURE,21171241,Departure,1922930,True,0.027759968580386873,0.007296123309826036
19960418007829A,DEPARTURE,21171241,GRASS GIS,1337282,False,0.05881068745149143,0.014002780072839838
19960418007829A,DEPARTURE,21171241,anorexia nervosa,131749,False,0.23800621152342105,0.07672470420552605
19960418007829A,RUNWAY,184590,Crashed,5182414,False,0.15887173793970377,0.05639789807455753
19960418007829A,RUNWAY,184590,Burned,16385200,False,0.05220560480828618,0.025331196396653308
19960418007829A,RUNWAY,184590,Departure,1922930,False,0.15887173793970377,0.1366060624643465
19960418007829A,RUNWAY,184590,GRASS GIS,1337282,False,0.15887173793970377,0.10657737016090318
19960418007829A,RUNWAY,184590,anorexia nervosa,131749,False,0.025804366180974703,0.0026380549938554983
19960418007829A,AIRPLANE,197,Crashed,5182414,False,0.3747359981190975,0.22380838829091726
19960418007829A,AIRPLANE,197,Burned,16385200,False,0.07716443498111747,0.02546968919721964
19960418007829A,AIRPLANE,197,Departure,1922930,False,0.18932800742702405,0.07964216932895651
19960418007829A,AIRPLANE,197,GRASS GIS,1337282,False,0.3033483765188333,0.10214995818483683
19960418007829A,AIRPLANE,197,anorexia nervosa,131749,False,0.06665329266988029,0.004590613694592931
19970828026989A,POP,-1,point of sale,386147,False,-1,-1
19970828026989A,POP,-1,Ontario,1904,False,-1,-1
19970828026989A,POP,-1,Rudder,16673801,False,-1,-1
19970828026989A,POP,-1,runway,184590,False,-1,-1
19970828026989A,POP,-1,Mach number,160669,False,-1,-1
19970828026989A,TAKEOFF ROLL,21026829,point of sale,386147,False,0.0,0.0
19970828026989A,TAKEOFF ROLL,21026829,Ontario,1904,False,0.09232307569780052,0.013834354962225851
19970828026989A,TAKEOFF ROLL,21026829,Rudder,16673801,False,0.23018516505136288,0.04725935508250748
19970828026989A,TAKEOFF ROLL,21026829,runway,184590,False,0.15887173793970377,0.027793364786090152
19970828026989A,TAKEOFF ROLL,21026829,Mach number,160669,False,0.460512964890493,0.1362370820344437
19970828026989A,RUDDER CONTROL,209760,point of sale,386147,False,0.0,0.0
19970828026989A,RUDDER CONTROL,209760,Ontario,1904,False,0.04912514185691497,0.008637482901490544
19970828026989A,RUDDER CONTROL,209760,Rudder,16673801,True,0.12044871363515097,0.07312001934323376
19970828026989A,RUDDER CONTROL,209760,runway,184590,False,0.1337730359593572,0.09163053131144747
19970828026989A,RUDDER CONTROL,209760,Mach number,160669,False,0.019402552293602993,0.002886326990330028
19970828026989A,RWY,184590,point of sale,386147,False,0.02664653788720217,0.010925362595012053
19970828026989A,RWY,184590,Ontario,1904,False,0.09731919146484558,0.03724208087971578
19970828026989A,RWY,184590,Rudder,16673801,False,0.15887173793970377,0.11195264694759859
19970828026989A,RWY,184590,runway,184590,False,1.0,0.9999999999999999
19970828026989A,RWY,184590,Mach number,160669,False,0.020619217350297814,0.002926948567064695
19970828026989A,CORNFIELD,1735182,point of sale,386147,False,0.023937446267068507,0.01416367962257296
19970828026989A,CORNFIELD,1735182,Ontario,1904,False,0.12264258779282411,0.06896721113960196
19970828026989A,CORNFIELD,1735182,Rudder,16673801,False,0.0,0.0
19970828026989A,CORNFIELD,1735182,runway,184590,False,0.09731919146484558,0.08268473529503594
19970828026989A,CORNFIELD,1735182,Mach number,160669,False,0.0,0.0
19970828026989A,TAILWHEEL,3443347,point of sale,386147,False,-1,-1
19970828026989A,TAILWHEEL,3443347,Ontario,1904,False,-1,-1
19970828026989A,TAILWHEEL,3443347,Rudder,16673801,False,-1,-1
19970828026989A,TAILWHEEL,3443347,runway,184590,False,-1,-1
19970828026989A,TAILWHEEL,3443347,Mach number,160669,False,-1,-1
19870523018729A,CANOPY,2736751,COMECON,191582,False,0.0,0.0
19870523018729A,CANOPY,2736751,wine fault,831320,False,0.0,0.0
19870523018729A,CANOPY,2736751,OPEN,7072818,False,0.04720858736238753,0.026755598498683385
19870523018729A,CANOPY,2736751,Ground,65082068,False,0.0,0.0
19870523018729A,CANOPY,2736751,pilot error,3057459,False,0.0190165395324966,0.00247767086734657
19870523018729A,CLIMBOUT,1499786,COMECON,191582,False,0.02844944880889433,0.018775586802807658
19870523018729A,CLIMBOUT,1499786,wine fault,831320,False,0.0,0.0
19870523018729A,CLIMBOUT,1499786,OPEN,7072818,False,0.0801097554863337,0.08171194981659832
19870523018729A,CLIMBOUT,1499786,Ground,65082068,False,0.0,0.0
19870523018729A,CLIMBOUT,1499786,pilot error,3057459,False,0.1658289526081269,0.10693986786271935
19870523018729A,GROUND COLLISION,116673853,COMECON,191582,False,-1,-1
19870523018729A,GROUND COLLISION,116673853,wine fault,831320,False,-1,-1
19870523018729A,GROUND COLLISION,116673853,OPEN,7072818,False,-1,-1
19870523018729A,GROUND COLLISION,116673853,Ground,65082068,True,-1,-1
19870523018729A,GROUND COLLISION,116673853,pilot error,3057459,False,-1,-1
19870523018729A,DEFECTS,1138598,COMECON,191582,False,0.05171450758014662,0.02037759543877553
19870523018729A,DEFECTS,1138598,wine fault,831320,False,0.1037072272734344,0.016199824279884433
19870523018729A,DEFECTS,1138598,OPEN,7072818,False,0.08121866206634787,0.05527801301796323
19870523018729A,DEFECTS,1138598,Ground,65082068,False,0.0,0.0
