c5_id,c119_input,entities,labels_raw,labels,confidence
20030603012019I,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ",LOGAN,"[{'value': 'LOC', 'confidence': 0.5177268981933594}]",LOC,0.5177268981933594
20030603012019I,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ",BOSTON,"[{'value': 'LOC', 'confidence': 0.7762653231620789}]",LOC,0.7762653231620789
20030603012019I,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ",DORNIER,"[{'value': 'PER', 'confidence': 0.44122517108917236}]",PER,0.44122517108917236
20030531012049I,"(-23) WHILE ENROUTE FROM DENVER CENTENNIAL (APA) TO PUEBLO CO (PUB), APPROXIMATELY 7 MILES SOUTH OF APA, PILOT CONT",DENVER,"[{'value': 'LOC', 'confidence': 0.8808260560035706}]",LOC,0.8808260560035706
20030531012049I,"(-23) WHILE ENROUTE FROM DENVER CENTENNIAL (APA) TO PUEBLO CO (PUB), APPROXIMATELY 7 MILES SOUTH OF APA, PILOT CONT",APA,"[{'value': 'LOC', 'confidence': 0.8637634515762329}]",LOC,0.8637634515762329
20030605015429A,"(-23) ENROUTE TO MUSCLE SHOALS ALA. (MSL) FROM REFORM ALA. (3M8) AT 3000 FEET, MR. RICHARDSON EXPERIENCED LOSS OF R",RICHARDSON,"[{'value': 'PER', 'confidence': 0.9968886971473694}]",PER,0.9968886971473694
20030720036259A,"(-23) ^PRIVACY DATA OMITTED^ PILOT STATED THAT AFTER TAKEOFF FROM RUNWAY 26 AT DAHL CREEK, ALASKA HIS AIRCRAFT ENGI",DAHL CREEK,"[{'value': 'LOC', 'confidence': 0.9532525539398193}]",LOC,0.9532525539398193
20030720036259A,"(-23) ^PRIVACY DATA OMITTED^ PILOT STATED THAT AFTER TAKEOFF FROM RUNWAY 26 AT DAHL CREEK, ALASKA HIS AIRCRAFT ENGI",ALASKA,"[{'value': 'LOC', 'confidence': 0.9861984252929688}]",LOC,0.9861984252929688
20030810020329A,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ",AVON PARK,"[{'value': 'LOC', 'confidence': 0.9034778773784637}]",LOC,0.9034778773784637
20030810020329A,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ",FL,"[{'value': 'LOC', 'confidence': 0.9340063333511353}]",LOC,0.9340063333511353
20030702030429A,(-23) ENGINE WAS NOT RUNNING PROPERLY DURING TAKEOFF. PILOT CONTINUED THE TAKE OFF AND THE ENGINE FAILED AT APPROXI,APPROXI,"[{'value': 'ORG', 'confidence': 0.6529094576835632}]",ORG,0.6529094576835632
20030725022279I,"(-23) ON TAKE OFF THE NOSE WHEEL OF FEDEX FLIGHT 1238, AN A300 AIRBUS STRUCK A RED FLAGGED ITEM LOCATED ON THE CENT",FEDEX FLIGHT 1238,"[{'value': 'MISC', 'confidence': 0.6129170556863149}]",MISC,0.6129170556863149
20030725022279I,"(-23) ON TAKE OFF THE NOSE WHEEL OF FEDEX FLIGHT 1238, AN A300 AIRBUS STRUCK A RED FLAGGED ITEM LOCATED ON THE CENT",AIRBUS,"[{'value': 'MISC', 'confidence': 0.41049811244010925}]",MISC,0.41049811244010925
20030716016929I,"(-23) ON JULY 16, 2003, N1674T, A CESSNA 414, PILOTED BY BENJAMIN BELL WAS TAXIING FOR TAKE-OFF AT HANOVER COUNTY A",BENJAMIN BELL,"[{'value': 'PER', 'confidence': 0.9962852001190186}]",PER,0.9962852001190186
20030716016929I,"(-23) ON JULY 16, 2003, N1674T, A CESSNA 414, PILOTED BY BENJAMIN BELL WAS TAXIING FOR TAKE-OFF AT HANOVER COUNTY A",HANOVER COUNTY,"[{'value': 'LOC', 'confidence': 0.6013598144054413}]",LOC,0.6013598144054413
20030901026139A,"(-23) ON SEPTEMBER 1, 2003, AT APPROXIMATELY 1130(LCL), A CESSNA MODEL 172-F N8578U CRASHED ON A FIELD NEAR THE FAJ",FAJ,"[{'value': 'ORG', 'confidence': 0.6346887350082397}]",ORG,0.6346887350082397
20031003030279A,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",DANVILLE,"[{'value': 'LOC', 'confidence': 0.8140052556991577}]",LOC,0.8140052556991577
20031003030279A,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",IL,"[{'value': 'LOC', 'confidence': 0.9800904393196106}]",LOC,0.9800904393196106
20031003030279A,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",MORGANTOWN,"[{'value': 'LOC', 'confidence': 0.997782289981842}]",LOC,0.997782289981842
20031003030279A,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",WV,"[{'value': 'LOC', 'confidence': 0.9649942517280579}]",LOC,0.9649942517280579
20031019027459A,(-23) ACCORDING TO VERBAL AND WRITTEN STATEMENTS FROM THE PILOT ROBERT WOLVERTON AND AIRPORT MANAGER ELDIN NIMMO: O,ROBERT WOLVERTON,"[{'value': 'PER', 'confidence': 0.8509308397769928}]",PER,0.8509308397769928
20031019027459A,(-23) ACCORDING TO VERBAL AND WRITTEN STATEMENTS FROM THE PILOT ROBERT WOLVERTON AND AIRPORT MANAGER ELDIN NIMMO: O,ELDIN NIMMO,"[{'value': 'PER', 'confidence': 0.7406485974788666}]",PER,0.7406485974788666
20031215034409A,(-23) SHORTLY AFTER TAKE-OFF FROM WATSONVILLE MUNICIPAL AIRPORT (WVI) AT APPROXIMATELY 1300 PST THE AIRCRAFT ENGINE,WATSONVILLE MUNICIPAL AIRPORT,"[{'value': 'LOC', 'confidence': 0.7856856385866801}]",LOC,0.7856856385866801
20031215034409A,(-23) SHORTLY AFTER TAKE-OFF FROM WATSONVILLE MUNICIPAL AIRPORT (WVI) AT APPROXIMATELY 1300 PST THE AIRCRAFT ENGINE,WVI,"[{'value': 'LOC', 'confidence': 0.7139119505882263}]",LOC,0.7139119505882263
20031114036279I,"(-23) AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE",RENO,"[{'value': 'LOC', 'confidence': 0.7440332174301147}]",LOC,0.7440332174301147
20031114036279I,"(-23) AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE",NEVADA,"[{'value': 'LOC', 'confidence': 0.9852967858314514}]",LOC,0.9852967858314514
20031111034609A,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O",PALWAUKEE AIRPORT,"[{'value': 'ORG', 'confidence': 0.5025853663682938}]",ORG,0.5025853663682938
20031004024399A,"(-23) AMERICAN AIRLINES FLIGHT #847, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A",AMERICAN AIRLINES,"[{'value': 'ORG', 'confidence': 0.917608916759491}]",ORG,0.917608916759491
20031004024399A,"(-23) AMERICAN AIRLINES FLIGHT #847, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A",BOSTON,"[{'value': 'LOC', 'confidence': 0.7670568227767944}]",LOC,0.7670568227767944
20030923024829I,(-23) MR. JASPART DID NOT KNOW WHAT THE VFR TRANSPONDER CODE WAS AND WAS SQUAKING 7600. HE WAS ALSO CONFUSED WHILE ,JASPART,"[{'value': 'PER', 'confidence': 0.9813557267189026}]",PER,0.9813557267189026
20030919028039A,"(-23) AFTER THE PREVIOUS FLIGHT, PIC HAD PLACED TAPE OVER THE PILOT TUBE IN LIEU OF A COVER. WHILE PREPARING FOR TH",PIC,"[{'value': 'PER', 'confidence': 0.6322342157363892}]",PER,0.6322342157363892
20040405029859A,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,JZI,"[{'value': 'PER', 'confidence': 0.4133036732673645}]",PER,0.4133036732673645
20040405029859A,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,AIRCRAFT'S,"[{'value': 'MISC', 'confidence': 0.7564758658409119}]",MISC,0.7564758658409119
20040318008479A,"(-23) ON 03-18-04 MR. MAUCH JR. PILOTED AN UNWORTHY AIRCRAFT, DURING THE TAKEOFF SEQUENCE AND SHORTLY AFTER LIFT OF",MAUCH,"[{'value': 'PER', 'confidence': 0.9385863542556763}]",PER,0.9385863542556763
20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH",SAAB 340A,"[{'value': 'MISC', 'confidence': 0.6822055727243423}]",MISC,0.6822055727243423
20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH",SHUTTLE AMERICA INC,"[{'value': 'ORG', 'confidence': 0.8509102662404379}]",ORG,0.8509102662404379
20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH",UH,"[{'value': 'LOC', 'confidence': 0.9835671186447144}]",LOC,0.9835671186447144
20040322015809I,"(-23) PILOT DEPARTED WINNIE, TX AIRPORT WITH TOW BAR ATTACHED TO NOSE GEAR. MINOR DAMAGE TO NOSE GEAR DOORS ON LAND",TX,"[{'value': 'LOC', 'confidence': 0.5884499549865723}]",LOC,0.5884499549865723
20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",DELTA AIRLINES,"[{'value': 'ORG', 'confidence': 0.7408459782600403}]",ORG,0.7408459782600403
20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",ATLANTA,"[{'value': 'LOC', 'confidence': 0.9670538306236267}]",LOC,0.9670538306236267
20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",KANSAS CITY,"[{'value': 'ORG', 'confidence': 0.5537901222705841}]",ORG,0.5537901222705841
20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",APPROXIM,"[{'value': 'ORG', 'confidence': 0.9758435487747192}]",ORG,0.9758435487747192
20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI",TIDEWATER AERO,"[{'value': 'ORG', 'confidence': 0.9561308026313782}]",ORG,0.9561308026313782
20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI",SUSTAI,"[{'value': 'ORG', 'confidence': 0.43433091044425964}]",ORG,0.43433091044425964
20040105000069I,"(-23) AMERICAN AIRLINES FLIGHT 1453, AIRCRAFT N497AA, AN MD-82, LANDED AT MCI FROM LGA. WHILE TAXIING, DUE TO A HEA",AMERICAN AIRLINES,"[{'value': 'ORG', 'confidence': 0.6565369963645935}]",ORG,0.6565369963645935
20040105000069I,"(-23) AMERICAN AIRLINES FLIGHT 1453, AIRCRAFT N497AA, AN MD-82, LANDED AT MCI FROM LGA. WHILE TAXIING, DUE TO A HEA",MCI,"[{'value': 'ORG', 'confidence': 0.9060937762260437}]",ORG,0.9060937762260437
20040105000069I,"(-23) AMERICAN AIRLINES FLIGHT 1453, AIRCRAFT N497AA, AN MD-82, LANDED AT MCI FROM LGA. WHILE TAXIING, DUE TO A HEA",LGA,"[{'value': 'LOC', 'confidence': 0.5826125144958496}]",LOC,0.5826125144958496
20040428022659A,(-23) PILOT DEPARTED FREDERICKSBURG SHANNON AIRPORT (EZF) WITH THE AIRCRAFT TOW BAR ATTACHED. IMMEDIATELY AFTER DEP,FREDERICKSBURG SHANNON AIRPORT,"[{'value': 'LOC', 'confidence': 0.6611122687657675}]",LOC,0.6611122687657675
20040420009309I,(-23) THE PILOT REQUESTED A LONG LANDING ON 13L AT DALLAS LOVEFIELD AND THE REQUEST WAS APPROVED. N3217Q LANDED RUN,DALLAS LOVEFIELD,"[{'value': 'LOC', 'confidence': 0.7574034333229065}]",LOC,0.7574034333229065
20040822021239A,"(-23) PILOT REPORTED AIRCRAFT ACCIDENT TO FSDO AT APPROXIMATELY 10:20 ON 08/23/2004. PILOT, OWNER MR. GARY JONES ST",GARY JONES,"[{'value': 'PER', 'confidence': 0.9970010221004486}]",PER,0.9970010221004486
20040925024259A,"(-23) MR. JAY YOSHINAGA, PILOT AND ^PRIVACY DATA OMITTED^, MECHANIC, WERE DEPARTING RUNWAY 24 AT FUL WHEN THE AIRCR",JAY YOSHINAGA,"[{'value': 'PER', 'confidence': 0.991751492023468}]",PER,0.991751492023468
20040925024259A,"(-23) MR. JAY YOSHINAGA, PILOT AND ^PRIVACY DATA OMITTED^, MECHANIC, WERE DEPARTING RUNWAY 24 AT FUL WHEN THE AIRCR",AIRCR,"[{'value': 'ORG', 'confidence': 0.41839054226875305}]",ORG,0.41839054226875305
20040929031179A,"(-23) THE AIRCRAFT DEPARTED FROM RUNWAY 24 AT N57, NEW GARDEN AIRPORT. ACCORDING TO WITNESSES, THE AIRCRAFT CLIMBED",NEW GARDEN AIRPORT,"[{'value': 'LOC', 'confidence': 0.9136507511138916}]",LOC,0.9136507511138916
20040727017349A,"(-23) ^PRIVACY DATA OMITTED^ ON 7-26-04 PILOT IN COMMAND, AVERON J. ROSSER HAD DEPARTED THE BETTLES, ALASKA AIRPORT",AVERON J,"[{'value': 'PER', 'confidence': 0.38655540347099304}]",PER,0.38655540347099304
20040727017349A,"(-23) ^PRIVACY DATA OMITTED^ ON 7-26-04 PILOT IN COMMAND, AVERON J. ROSSER HAD DEPARTED THE BETTLES, ALASKA AIRPORT",ROSSER,"[{'value': 'PER', 'confidence': 0.9996756315231323}]",PER,0.9996756315231323
20040727017349A,"(-23) ^PRIVACY DATA OMITTED^ ON 7-26-04 PILOT IN COMMAND, AVERON J. ROSSER HAD DEPARTED THE BETTLES, ALASKA AIRPORT",ALASKA AIRPORT,"[{'value': 'LOC', 'confidence': 0.7778258919715881}]",LOC,0.7778258919715881
20040929024539I,(-23) THE FLIGHT DEPARTED PETALUMA MUNI AIRPORT (069) AT ABOUT 1000 PDT ON 09/28/04. AFTER SEVERAL ENROUTE WATER LA,PETALUMA MUNI AIRPORT,"[{'value': 'LOC', 'confidence': 0.6266062060991923}]",LOC,0.6266062060991923
20040821025519I,"(-23) ON AUGUST 21, 2004, AT 08:45 EDT, A MOONEY M20J, N202MG, S/N 24-1630 WAS RETURNING FROM A LOCAL FLIGHT, LANDI",LANDI,"[{'value': 'ORG', 'confidence': 0.7560169100761414}]",ORG,0.7560169100761414
20040823021189A,"(-23) THE PILOT DEPARTED DANVILLE, IL ENROUTE TO CRYSTAL LAKE, IL IN CESSNA 182, N92848, ON AUGUST 23, 2004. THE EN",DANVILLE,"[{'value': 'LOC', 'confidence': 0.9387649297714233}]",LOC,0.9387649297714233
20040823021189A,"(-23) THE PILOT DEPARTED DANVILLE, IL ENROUTE TO CRYSTAL LAKE, IL IN CESSNA 182, N92848, ON AUGUST 23, 2004. THE EN",IL,"[{'value': 'LOC', 'confidence': 0.8804469704627991}]",LOC,0.8804469704627991
20040823021189A,"(-23) THE PILOT DEPARTED DANVILLE, IL ENROUTE TO CRYSTAL LAKE, IL IN CESSNA 182, N92848, ON AUGUST 23, 2004. THE EN",CRYSTAL LAKE,"[{'value': 'LOC', 'confidence': 0.865149974822998}]",LOC,0.865149974822998
20040823021189A,"(-23) THE PILOT DEPARTED DANVILLE, IL ENROUTE TO CRYSTAL LAKE, IL IN CESSNA 182, N92848, ON AUGUST 23, 2004. THE EN",IL,"[{'value': 'LOC', 'confidence': 0.931617259979248}]",LOC,0.931617259979248
20040813018609I,(-23) PILOT TATOM DEPARTED THE SOUTH HELIPAD AT ST. FRANCIS HOSPITAL ON A MAINTENANCE FLIGHT. DURING THE FLIGHT BOT,PILOT TATOM,"[{'value': 'MISC', 'confidence': 0.6801317930221558}]",MISC,0.6801317930221558
20040813018609I,(-23) PILOT TATOM DEPARTED THE SOUTH HELIPAD AT ST. FRANCIS HOSPITAL ON A MAINTENANCE FLIGHT. DURING THE FLIGHT BOT,ST. FRANCIS HOSPITAL,"[{'value': 'LOC', 'confidence': 0.7088800072669983}]",LOC,0.7088800072669983
20041021024859A,"(-23) N3889B, A BE-35-F35, CO-OWNED AND REGISTERED TO H.N. AND PATRICIA MCCUTCHEN, WAS BASED AT THE STILLWATER, OK ",PATRICIA MCCUTCHEN,"[{'value': 'PER', 'confidence': 0.9806760549545288}]",PER,0.9806760549545288
20041021024859A,"(-23) N3889B, A BE-35-F35, CO-OWNED AND REGISTERED TO H.N. AND PATRICIA MCCUTCHEN, WAS BASED AT THE STILLWATER, OK ",STILLWATER,"[{'value': 'LOC', 'confidence': 0.503656268119812}]",LOC,0.503656268119812
20041021024859A,"(-23) N3889B, A BE-35-F35, CO-OWNED AND REGISTERED TO H.N. AND PATRICIA MCCUTCHEN, WAS BASED AT THE STILLWATER, OK ",OK,"[{'value': 'LOC', 'confidence': 0.9607879519462585}]",LOC,0.9607879519462585
20041202032849I,"(-23) PILOT DEPARTED AURORA MUNICIPAL AIRPORT (2H2), AURORA, MISSOURI, VFR ENROUTE TO AIR PARK SOUTH AIRPORT (2K2),",AURORA MUNICIPAL AIRPORT,"[{'value': 'LOC', 'confidence': 0.6325367093086243}]",LOC,0.6325367093086243
20041202032849I,"(-23) PILOT DEPARTED AURORA MUNICIPAL AIRPORT (2H2), AURORA, MISSOURI, VFR ENROUTE TO AIR PARK SOUTH AIRPORT (2K2),",AURORA,"[{'value': 'LOC', 'confidence': 0.9929094910621643}]",LOC,0.9929094910621643
20041202032849I,"(-23) PILOT DEPARTED AURORA MUNICIPAL AIRPORT (2H2), AURORA, MISSOURI, VFR ENROUTE TO AIR PARK SOUTH AIRPORT (2K2),",MISSOURI,"[{'value': 'LOC', 'confidence': 0.9996424913406372}]",LOC,0.9996424913406372
20041202032849I,"(-23) PILOT DEPARTED AURORA MUNICIPAL AIRPORT (2H2), AURORA, MISSOURI, VFR ENROUTE TO AIR PARK SOUTH AIRPORT (2K2),",VFR,"[{'value': 'LOC', 'confidence': 0.9258514046669006}]",LOC,0.9258514046669006
20041115032579I,"(-23) ON RAMP AT HILO AIRPORT, PILOT CLOSED AIRSTAIR DOOR FROM OUTSIDE. WHEN FINISHED UNLOADING CARGO, HE PROCEEDED",HILO AIRPORT,"[{'value': 'LOC', 'confidence': 0.7462974786758423}]",LOC,0.7462974786758423
20041108029389I,(-23) ^PRIVACY DATA OMITT^ THE PILOT MADE AN EMERGENCY LANDING WITHOUT INCIDENT. HE CONTACTED NORTHLAND AVIATION AN,NORTHLAND AVIATION AN,"[{'value': 'ORG', 'confidence': 0.846794843673706}]",ORG,0.846794843673706
20041013027419I,(-23) AIRCRAFT WAS STOPPED ON TAXIWAY ECHO IN LINE FOR TAKEOFF. AN AMERICAN AIRLINES BAGGAGE CART BROKE AWAY FROM T,AMERICAN AIRLINES,"[{'value': 'ORG', 'confidence': 0.5937374830245972}]",ORG,0.5937374830245972
20050102001179I,"(-23) WHILE BEING TOWED TO GATE 22, NWAA, A-320 AIRCRAFT, N327NW COLLIDED WITH THE TUG WHEN THE TUG APPLIED THE BRA",NWAA,"[{'value': 'LOC', 'confidence': 0.5122901797294617}]",LOC,0.5122901797294617
20050114000899A,"(-23) AIRCRAFT N42WA DEPARTED RWY 27 ON IFR FLIGHT PLAN. AIRCRAFT ROTATED NORMALLY. AT 50 FT ALT, AIRCRAFT BEGAN CL",IFR,"[{'value': 'MISC', 'confidence': 0.3763085901737213}]",MISC,0.3763085901737213
20050214001549I,"(-23) ON FEBRUARY 14, 2005 ABOUT 1030 ALASKA DAY LIGHT TIME, A CESSNA 207-A AIRPLANE, N6470H, SUSTAINED MINOR DAMAG",ALASKA,"[{'value': 'MISC', 'confidence': 0.9023798704147339}]",MISC,0.9023798704147339
20050315003489I,(-23) PILOT STARTED ENGINES AT OGG AIRPORT WITH 8 PASSENGERS ON-BOARD. THERE WAS A METAL OBJECT LEFT IN FRONT OF TH,OGG AIRPORT,"[{'value': 'ORG', 'confidence': 0.4735157638788223}]",ORG,0.4735157638788223
20050314006859A,"(-23) ^PRIVACY DATA OMITTED^ AIRCRAFT ENROUTE FROM CMH TO OTTAWA, CANADA. AT APPROX 7,500 FT. AIRCRAFT EXPERIENCED ",OTTAWA,"[{'value': 'LOC', 'confidence': 0.9996083378791809}]",LOC,0.9996083378791809
20050314006859A,"(-23) ^PRIVACY DATA OMITTED^ AIRCRAFT ENROUTE FROM CMH TO OTTAWA, CANADA. AT APPROX 7,500 FT. AIRCRAFT EXPERIENCED ",CANADA,"[{'value': 'LOC', 'confidence': 0.9998632669448853}]",LOC,0.9998632669448853
20050215002639A,(-23) THE PILOT ^PRIVACY D^ STATED THAT HE AND ^PRIVACY DAT^ FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,KOYUKUK,"[{'value': 'PER', 'confidence': 0.5530983209609985}]",PER,0.5530983209609985
20050215002639A,(-23) THE PILOT ^PRIVACY D^ STATED THAT HE AND ^PRIVACY DAT^ FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,BELLANCA,"[{'value': 'ORG', 'confidence': 0.5201514959335327}]",ORG,0.5201514959335327
20050509009689A,"(-23) DURING THE TAKE OFF RUN, THE AIRCRAFT STRUCK A DEPRESSION IN THE RUNWAY CAUSING THE AIRPLANE TO FLIP OVER, CA",CA,"[{'value': 'LOC', 'confidence': 0.9997801184654236}]",LOC,0.9997801184654236
20050504010229A,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ",SIKORSKY S-70A,"[{'value': 'MISC', 'confidence': 0.7634705305099487}]",MISC,0.7634705305099487
20050529015389I,"(-23) AIRCRAFT DEPARTED NEW RICHMOND, WI WITH ONE OF THE GAS CAPS NOT ATTACHED. THE ENGINE QUIT AND THE PILOT MADE ",NEW RICHMOND,"[{'value': 'LOC', 'confidence': 0.7282312214374542}]",LOC,0.7282312214374542
20050529015389I,"(-23) AIRCRAFT DEPARTED NEW RICHMOND, WI WITH ONE OF THE GAS CAPS NOT ATTACHED. THE ENGINE QUIT AND THE PILOT MADE ",WI,"[{'value': 'LOC', 'confidence': 0.9872418642044067}]",LOC,0.9872418642044067
20050427006199A,"(-23) AT APPROXIMATELY 0830 CST ON APRIL 27, 2005, A ROBINSON R22 HELICOPTER WITH A COMMERCIAL PILOT AND PASSENGER ",ROBINSON,"[{'value': 'PER', 'confidence': 0.6451089978218079}]",PER,0.6451089978218079
20050713014239I,"(-23) ON JULY 13, 2005, AT 1535 MST, AN RAYTHEON AIRCRAFT CO. B36TC (BONANZA), N3042V REGISTERED TO HAVENS LEASING ",RAYTHEON,"[{'value': 'MISC', 'confidence': 0.5210999846458435}]",MISC,0.5210999846458435
20050914024069A,"(-23) NAVION, N2401T SUSTAINED SUBSTANTIAL DAMAGE TO ITS RIGHT WING AND HORIZONTAL STABILIZER AFTER LOSING POWER DU",NAVION,"[{'value': 'ORG', 'confidence': 0.7482296228408813}]",ORG,0.7482296228408813
20050904033979A,"(-23) PILOT ADDED 34 GAL. OF FUEL AT SNAHOMISH AIRPORT. AFTER FUELING THE RIGHT WING, THE FUEL CAP WAS IMPROPERLY R",SNAHOMISH,"[{'value': 'LOC', 'confidence': 0.5239410400390625}]",LOC,0.5239410400390625
20050704022269I,"(-23) CCR, 0919 LOCAL TIME, NO INJURIES. THE PILOT FAILED TO REMOVE THE TOW BAR PRIOR TO FLIGHT. UPON TAKEOFF AND R",CCR,"[{'value': 'ORG', 'confidence': 0.9297017455101013}]",ORG,0.9297017455101013
20050606011049I,(-23) PILOT FAILED TO REMOVE TOW BAR PRIOR TO FLIGHT. UPON LANDING AT OAKLAND TOW BAR STRUCK PROPELLER.            ,OAKLAND,"[{'value': 'LOC', 'confidence': 0.7209002375602722}]",LOC,0.7209002375602722
20051108026669A,"(-23) THE AIRMAN STATED HE WAS DEPARTING THE GRASS RUNWAY 26 AT BELTZVILLE, PA. JUST AFTER TAKEOFF AT APPROXIMATELY",BELTZVILLE,"[{'value': 'LOC', 'confidence': 0.9960436820983887}]",LOC,0.9960436820983887
20051108026669A,"(-23) THE AIRMAN STATED HE WAS DEPARTING THE GRASS RUNWAY 26 AT BELTZVILLE, PA. JUST AFTER TAKEOFF AT APPROXIMATELY",PA,"[{'value': 'LOC', 'confidence': 0.994683563709259}]",LOC,0.994683563709259
20051113029379A,(-23) THE PILOT DEPARTED MARICOPA/PHOENIX REGIONAL AIRPORT (A39) AND WAS ENROUTE TO CHANDLER AIRPORT (CHD) WHEN AT ,MARICOPA,"[{'value': 'LOC', 'confidence': 0.966693639755249}]",LOC,0.966693639755249
20051113029379A,(-23) THE PILOT DEPARTED MARICOPA/PHOENIX REGIONAL AIRPORT (A39) AND WAS ENROUTE TO CHANDLER AIRPORT (CHD) WHEN AT ,PHOENIX,"[{'value': 'LOC', 'confidence': 0.9827786087989807}]",LOC,0.9827786087989807
20051113029379A,(-23) THE PILOT DEPARTED MARICOPA/PHOENIX REGIONAL AIRPORT (A39) AND WAS ENROUTE TO CHANDLER AIRPORT (CHD) WHEN AT ,CHANDLER AIRPORT,"[{'value': 'LOC', 'confidence': 0.6079551875591278}]",LOC,0.6079551875591278
20051230029429A,"(-23) PIC OF N5435L ATTEMPTED TO DEPART RUNWAY 27L AT THE BOULDER CITY AIRPORT (61B), FAILING TO REMOVE THE FLIGHT ",BOULDER CITY,"[{'value': 'LOC', 'confidence': 0.4291846305131912}]",LOC,0.4291846305131912
20051130032239A,(-23) THE OWNER/PILOT HAD REPLACED THE CABLE AND PULLEY AILERON CONTROL SYSTEM WITH A PUSH-PULL TUBE AND BELLCRANK ,BELLCRANK,"[{'value': 'ORG', 'confidence': 0.6283928155899048}]",ORG,0.6283928155899048
