index,c5_id,c119_text,entities,labels
14385,19990621014469I,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE",ALLEGHENY AIRLINES INC.,ORG
14426,19990526022619I,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP ","MAY 26, 1999",DATE
14426,19990526022619I,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP ",105,CARDINAL
14534,19980729018239A,"ACFT HAD A FUEL EMERGENCY, PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT, ACFT LANDED A 1/2 MILE SHORT OF RWY IN A",1/2,CARDINAL
14668,19990722029789I,"(-23) 9/9/99 - A MR. DAVE HILDEBRAND (717)886-2184 CALLED TO REPORT AN INCIDENT THAT OCCURRED ON 7/22/99, INVOLVING",DAVE HILDEBRAND,PERSON
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",OSAGE BEACH,GPE
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",14,CARDINAL
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",KANSAS CITY,GPE
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",MISSOURI,GPE
14880,19990701022969I,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",8,CARDINAL
14880,19990701022969I,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",800,CARDINAL
14996,19990708008519A,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",TUNDRA COPTERS,PRODUCT
14996,19990708008519A,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",AIR TAXI,PRODUCT
14996,19990708008519A,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",1973,DATE
15132,19990910030979A,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT",.19,CARDINAL
15132,19990910030979A,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT","SEPTEMBER 10, 1999, AT 1932",DATE
15221,19990728010059A,"ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI",.19,CARDINAL
15221,19990728010059A,"ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI","JULY 28, 1999",DATE
15432,19991004029499I,"(-23) FIVE MINUTES AFTER ESTABLISHING CRUISE AT 11,000' THE DOOR UNLATCHED. THE PILOT COULD NOT HEAR THE RADIO OVER","11,000",CARDINAL
15593,19990901042539A,"(.4)THE PILOT REPORTED THAT THE ENGINE RPM BEGAN DECREASING DURING THE TAKEOFF CLIMB, ABOUT 200 TO 300 FEET AGL, WH",THE TAKEOFF CLIMB,PRODUCT
15593,19990901042539A,"(.4)THE PILOT REPORTED THAT THE ENGINE RPM BEGAN DECREASING DURING THE TAKEOFF CLIMB, ABOUT 200 TO 300 FEET AGL, WH",200,CARDINAL
15593,19990901042539A,"(.4)THE PILOT REPORTED THAT THE ENGINE RPM BEGAN DECREASING DURING THE TAKEOFF CLIMB, ABOUT 200 TO 300 FEET AGL, WH",300,CARDINAL
15595,19981027039419I,"(-5) PILOT TOOK OFF ON RUNWAY 34 AT GPZ. SHORTLY AFTER TAKEOFF, AT APPROXIMATELY 200-300 FEET AGL, THE ENGINE QUIT.",34,CARDINAL
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",KARUP,PERSON
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",JACKSONVILLE,GPE
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",NC,GPE
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",OAJ,ORG
15692,19981115045229I,(-5) WHILE TAXIING FROM THE HANGER 6 WEST AT THE PURDUE AIRPORT (LAF) THE STUDENT PILOT LOST CONTROL OF THE AIRCRAF,6,CARDINAL
15692,19981115045229I,(-5) WHILE TAXIING FROM THE HANGER 6 WEST AT THE PURDUE AIRPORT (LAF) THE STUDENT PILOT LOST CONTROL OF THE AIRCRAF,LAF,ORG
15945,19991217045189A,"(.4) ON DECEMBER 17, 1999, AT 1024 HOURS PACIFIC STANDARD TIME, A CESSNA 172N, N738UA, OPERATED BY THE PILOT WAS SU","DECEMBER 17, 1999",DATE
16009,19990930029029A,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG",.19,CARDINAL
16009,19990930029029A,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG","SEPTEMBER 30, 1999",DATE
16009,19990930029029A,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG",2240,CARDINAL
16063,19990110039219I,"(.23) AFTER VIEWING THE VIDEO TAPE FROM A CAMERA ATTACHED TO MR. JACK LARRISON'S HELMET, I AGREE WITH THE ATTACHED ",JACK,PERSON
16126,19990120005769I,(-5)ON 1-20-99 KITTY HAWK FLT 503 MHR-TOL DIVERTED TO MCI DUE TO LOSS OF ENGINE OIL FROM THE #1 ENGINE. INSPECTORS ,1,CARDINAL
16276,19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,135,CARDINAL
16276,19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,06,CARDINAL
16398,19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",PALM SPRINGS,ORG
16398,19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",PSP,ORG
16398,19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ","CA, TO OCEANSIDE",ORG
16398,19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",CRQ,ORG
16520,19990401002899A,"PAPILLION HELICOPTERS ACFT (1969 BELL 206B HELICOPTER) WAS ON A TRAINING FLIGHT WHEN THE ENGINE FAILED ON TAKE-OFF,",1969,DATE
16548,19990405003079A,"ISUA AIR TAXI ACFT EXPERIENCED #2 ENGINE PROBLEMS AFTER TAKE-OFF AND RETURNED TO LAND ON RWY 3, WHILE N838MA WAS ON",2,CARDINAL
16548,19990405003079A,"ISUA AIR TAXI ACFT EXPERIENCED #2 ENGINE PROBLEMS AFTER TAKE-OFF AND RETURNED TO LAND ON RWY 3, WHILE N838MA WAS ON",3,CARDINAL
16848,19950513047619A,ALASKA DEPT FISH. BRAKE DRAGGED ON TAKEOFF IGNORED. NOSED OVER. PARKING BRAKE WAS ON.                              ,ALASKA,GPE
16862,19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR",2,CARDINAL
16862,19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR",.19,CARDINAL
16862,19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR","MAY 28, 1999",DATE
17232,19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT","AUG. 2, 1999",DATE
17232,19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT",PALM BEACH,GPE
17232,19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT",DUANE CRITHFIELD,PERSON
17513,19990922032209I,(-23) NOSE GEAR FAILED TO RETRACT AFTER TAKE OFF. EMERGENCY EQUIPMENT WAS NOTIFIED BUT NOT ON STANDBY.  THE BOEING ,BOEING,ORG
17516,19990923027739A,"(.19) ON SEPTEMBER 23, 1999, AT 1900 HOURS PACIFIC DAYLIGHT TIME, A HOMEBUILT CIERNIA GLASAIR III, N153JC, EXPERIEN",.19,CARDINAL
17516,19990923027739A,"(.19) ON SEPTEMBER 23, 1999, AT 1900 HOURS PACIFIC DAYLIGHT TIME, A HOMEBUILT CIERNIA GLASAIR III, N153JC, EXPERIEN","SEPTEMBER 23, 1999, AT 1900",DATE
17752,19950722024569A,DURING RUNUP AT END RUNWAY. PASSENGER EXITED ON HIS OWN TO WIPE DEW OFF WINDSHIELD. BACKED INTO PROPELLER. (-23) TH,23,CARDINAL
18146,19951003035309I,"NARRATIVE: NORMAL TWO PILOT OPERATION BUT BECAUSE THIS WAS A MAINTENANCE RUN TO DAYTON, ONLY ONE PILOT PERFORMED PR",DAYTON,GPE
18283,19951120042049I,"NARRATIVE: ON MONDAY, NOVEMBER 20, 1995, AT APPROXIMATELY 1400 EST, STUDENT PILOT PAUL HOSEFROS INITIATED A TAKEOFF","NOVEMBER 20, 1995",DATE
18283,19951120042049I,"NARRATIVE: ON MONDAY, NOVEMBER 20, 1995, AT APPROXIMATELY 1400 EST, STUDENT PILOT PAUL HOSEFROS INITIATED A TAKEOFF",1400 EST,TIME
18306,19951127042919I,"NARRATIVE: THE PILOT, DAVID EDWARD SHIPLEY, PILOT IN COMMAND, STATED THAT WHILE PERFORMING AN EXTERNAL LOAD LIFT OF",DAVID EDWARD SHIPLEY,PERSON
18366,19951222046199I,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ","DECEMBER 22, 1995",DATE
18366,19951222046199I,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ","A NORTHERN AIR CARGO, INC.",ORG
18366,19951222046199I,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ",DOUGLAS DC,GPE
18366,19951222046199I,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ",6,CARDINAL
18366,19951222046199I,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ",60,CARDINAL
18452,19960127013499I,"NARRATIVE: ON JANUARY 27, 1996, HORIZON AIR WAS ATTEMPTING TO REPOSITION N26952, AN SA-227 AS FLIGHT 3059, BACK TO ","JANUARY 27, 1996",DATE
18456,19960130003319I,NARRATIVE: DOWNWIND FOR LANDING RUNWAY 29 AT WINONA NOSE GEAR WOULD NOT EXTEND. NOSE GEAR UP LANDING WAS MADE. NOSE,29,CARDINAL
18548,19960307003679I,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.",ARKANSAS,GPE
18582,19960318020999I,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ","MARCH 18, 1996",DATE
18582,19960318020999I,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ",BROWNSVILLE,GPE
18582,19960318020999I,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ",HOUSTON,GPE
18730,19960508024399I,"NARRATIVE: ON MAY 8, 1996, WHILE ON A CLIMB ATTITUDE, N88CP EXPERIENCED A DEPARTURE OF THE MAIN PASSENGER ENTRANCE ","MAY 8, 1996",DATE
18805,19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA","JUNE 1, 1996",DATE
18805,19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA",0615 CDT,TIME
18805,19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA",THE DENVER INTERNATIONAL AIRPORT,FAC
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",CHICAGO,GPE
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",SAN ANTONIO,GPE
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",TX,GPE
18859,19960615014119A,STRUCK TREES ON TAKEOFF DUE PARTIAL POWER LOSS. POSSIBLE FUEL CONTAMINATION. NOT FUELED OR FLOW FOR 10 MONTHS.     ,10,CARDINAL
19237,19960916045449A,ENGINE QUIT ON CLIMBOUT. LANDED IN TREES. RUST DEBRIS AND WATER IN FUEL. ORIGINAL CARB. FLOW 438 HRS SINCE 1978.   ,1978,DATE
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ","SEPTEMBER 25, 1996",DATE
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",ROY A. GOODART,PERSON
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR","OCTOBER 16, 1996",DATE
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",CARL N. LEWIS,PERSON
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",MOONEY,PERSON
19400,19961031037889I,"NARRATIVE: AIRCRAFT WAS FUELED WITH 40 GALLONS OF JET-A, BRINGING THE TOTAL FUEL ON BOARD TO 85 GALLONS. DURING CLI",40,CARDINAL
19400,19961031037889I,"NARRATIVE: AIRCRAFT WAS FUELED WITH 40 GALLONS OF JET-A, BRINGING THE TOTAL FUEL ON BOARD TO 85 GALLONS. DURING CLI",85 GALLONS,QUANTITY
19775,19970405045919A,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,4,CARDINAL
19778,19970406005949A,"CARGO DOOR CAME OPEN AFTER TAKEOFF, RETURNED AND LANDED. NO BAGGAGE WAS LOST.  (.4)ON APRIL 6, 1997, APPROXIMATELY ","APRIL 6, 1997",DATE
19922,19970517042369I,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",3873,CARDINAL
19922,19970517042369I,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",BATON,GPE
20086,19970629018519A,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,135,CARDINAL
20086,19970629018519A,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,23,CARDINAL
20289,19970830044119I,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,SHANNON AIRPORT,FAC
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",LUNKEN,PERSON
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NASHUA,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NH ENROUTE,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",ALTOONA,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",PA.,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",WILKES-BARRE,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",PA,GPE
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ","OCTOBER 20, 1997",DATE
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",ABOUT 1030 ALASKA,TIME
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ","FEBRUARY 11, 1998",DATE
20736,19980218008809I,"NARRATIVE: DURING TAKEOFF ROLL, DOOR OPENED AT 50 KNOTS. PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN",50,CARDINAL
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY","MARCH 12, 1998",DATE
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",JEREMY CHIN,PERSON
20889,19980411011889I,NARRATIVE: THE #1 ENGINE CORE COWL CAME OFF THE AIRCRAFT FOLLOWING TAKE-OFF. COMPANY DISCIPLINARY ACTION WAS ADMINI,1,CARDINAL
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O","MAY 13, 1998, AT 1810",DATE
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",90,CARDINAL
21455,19980927036769I,"(-5)DURING LANDING ROLL THE AIRCRAFT TAIL WHEEL WAS NOT PROPERLY ENGAGED AND ACCORDING TO THE PILOT, HE MOMENTARILY",5,CARDINAL
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",.19,CARDINAL
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W","OCTOBER 1, 1998",DATE
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",20,CARDINAL
21498,19981008045999A,"(.4) THE CERTIFICATED AIRLINE TRANSPORT PILOT, WITH ONE PASSENGER, WAS DEPARTING FOR ANOTHER AIRPORT ABOUT 5 MILES ",5,CARDINAL
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",.19,CARDINAL
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG","DECEMBER 30, 1998",DATE
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",ABOUT 1630 HOURS PACIFIC,TIME
21696,19990102000079A,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",32,CARDINAL
21696,19990102000079A,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",.19,CARDINAL
21812,19990217015679I,(-5) A FLIGHT ATTENDANT OPENED AN OVERHEAD BIN AND A SNOWBOARD STOWED IN THE BIN FELL OUT HITTING THE PASSENGER IN ,BIN,PERSON
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",789,CARDINAL
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",36,CARDINAL
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",SAN FRANCISCO,GPE
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",CA,GPE
22529,19990904035409I,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,4,CARDINAL
22644,19991002047629A,"(.4) THE PILOT ABORTED THE TAKEOFF RUN AFTER THE AIRSPEED INDICATION ROSE TO ABOUT 80 MILES PER HOUR, BUT WOULD NOT",80,CARDINAL
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",.19,CARDINAL
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI","OCTOBER 3, 1999",DATE
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",ALASKA,GPE
22769,19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI","TUESDAY, NOVEMBER 9, 1999 AT 1500",DATE
22769,19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI",CANANDAIGUA,GPE
