index,c5_id,c119_text,entities,labels
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",/NORTHERN KENTUCKY,LOC
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",INTERNATIONAL AIRPORT,LOC
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",COVINGTON,LOC
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",KENTUCKY,LOC
1239,19950408010139I,NARRATIVE: PILOT PERFORMED PREFLIGHT AND TAXIED TO RUN UP AREA. FLAPS WOULD NOT OPERATE. PILOT TAXIED BACK TO HANGA,HANGA,PER
1352,19950416008009A,FAILED TO SECURE. CANOPY OPENED ON LIFTOFF. PITCHED UP. PULLED CANOPY DOWN. LOST CONTROL. HIT GROUND. FLIPPED OVER.,PITCHED,ORG
1382,19950417029249I,2 TAKEOFF ABORTS.AUTO THROTTLE FAILED ENGAGE.TAKEOFF EPR NOT PROGRAMED IN TO FMC.CHECK LIST IMPROPERLY PERFORMED.  ,EPR,ORG
1395,19950418010119I,NARRATIVE: MR. ROBIDOUX STATED THAT HE TAXIED THE AIRCRAFT FROM THE PARKING SPOT NEAR NORTHEAST AIR PROCEEDING TO R,ROBIDOUX,PER
1425,19950421009249A,BOUNCED LANDING. TRIED GO AROUND WITH IDLE POWER. OVERFLEW RUNWAY INTO MARSH. UNFAMILIAR WITH VERNIER THROTTLE.    ,MARSH,LOC
1501,19950619021589I,AFTER DEPARTING HIGH OIL TEMP. LANDED OFF AIRPOR. SHEARED MAIN GEAR. FOUND LOW ON OIL.                             ,AIRPOR,ORG
1519,19950620026759I,CARGO DOOR CAME OPEN ON TAKEOFF. MANUEVERED LAND ON RAMP.BAGGAGE FELL OUT INJESTED BY ENGINE. 30 DAY GROUND BY CO. ,OPEN,MISC
1519,19950620026759I,CARGO DOOR CAME OPEN ON TAKEOFF. MANUEVERED LAND ON RAMP.BAGGAGE FELL OUT INJESTED BY ENGINE. 30 DAY GROUND BY CO. ,RAMP.BAGGAGE,PER
1991,19950728028999I,GROUND LOOPED DURING DOWNWIND TAKEOFF AT EAA CONVENTION. FAILED TO LOCK TAILWHEEL. STOPPED IN A DITCH.             ,EAA CONVENTION,MISC
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,LOST RADIO,ORG
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,SQAWKED,ORG
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,LANDED IKK,ORG
2073,19950609018129A,"LOST POWER BOTH ENGINES. CLEARED FENCE, DITCH AND TREES. SETTLED OPEN FIELD. RAN INTO TREES. WATER, DIRT IN FUEL.  ",SETTLED OPEN,MISC
2232,19950617021269I,ELECTRICAL SYSTEM EMERGENCY. LANDED AT BETH PAGE INSTEAD FRG. APPARENTLY FAILED TO TURN ON ALTERNATORS.            ,BETH,LOC
2240,19950216008379I,"NARRATIVE: THE PILOT OF CESSNA 207, N1549U STATED THAT AFTER TAKEOFF FROM THE BETHEL AIRPORT, THE ENGINE STOPPED RU",CESSNA 207,MISC
2240,19950216008379I,"NARRATIVE: THE PILOT OF CESSNA 207, N1549U STATED THAT AFTER TAKEOFF FROM THE BETHEL AIRPORT, THE ENGINE STOPPED RU",BETHEL AIRPORT,LOC
2269,19950817028609A,ENGINE QUIT ON DOWNWIND. UNABLE MAKE AIRPORT. LANDED TUNDRA. NOSED UP. FOUND ENGINE PRIMER UNLOCKED. RICH MIXTURE. ,LANDED TUNDRA,MISC
2341,19950826026079A,NOSE BAGGAGE DOOR CAME OPEN ON LIFTOFF. ADDED AND REDUCED POWER THREE TIMES THEN TRIED NOSE HIGH RETURN.HIT POLE.  ,OPEN,MISC
2432,19950903030819A,STRUCK POWER LINES ON APPROACH. CAME TO REST WING CAUGHT BY POWER LINE. PILOT REPORTED MISUSED SPOILERS. (-23) DURI,DURI,ORG
2497,19950703022969I,LOST POWER ON TAKEOFF. LANDED OFF AIRPORT. FUEL SELECT ON EMPTY TANK. OTHER FULL. FUEL GAGE INOPERATIVE.           ,AIRPORT,LOC
2526,19950910034359I,ON DESCENT LEFT BRAKE NO PRESSURE RISE. SET BRAKE THEN OVERLOOKED FOR LANDING. BLEW ALL 4 MAIN TIRES. SUSPENDED.   ,DESCENT,MISC
2580,19950706024739I,ROUGH ENGINE EN ROUTE. LANDED ALB. NR4 CYL BORE TOO LARGE. USING OIL. PLUGS FOULED. SCAT HOSE COLLAPSED.           ,LANDED ALB,MISC
2616,19950708017569A,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,AILERON,ORG
2616,19950708017569A,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,AILERON,ORG
2959,19951116045649I,NARRATIVE: AIRCRAFT N363BE DEPARTED PHILADELPHIA (PHL) AT APPROXIMATELY 1:40 PM AND DURING CLIMB THE #2 ENGINE OUTB,PHILADELPHIA,ORG
2967,19951117041119I,"NARRATIVE: ON FINAL APPROACH TO RUNWAY 34 AT PAM, THE PILOT NOTICED THAT AILERON CONTROL WAS MINIMAL. AFTER AN UNEV",PAM,PER
2967,19951117041119I,"NARRATIVE: ON FINAL APPROACH TO RUNWAY 34 AT PAM, THE PILOT NOTICED THAT AILERON CONTROL WAS MINIMAL. AFTER AN UNEV",AILERON,PER
3052,19951123038129A,ON CLIMBOUT ADVISED RETURNING DUE OPEN DOOR. LOST CONTROL STALLED. ROLLED INVERTED. CRASHED. CONTROL NOT MAINTAINED,OPEN,MISC
3147,19951127040579A,LANDED ON SNOW COVERED FROZEN LAKE. TAXIED BACK AND FORTH TO COMPACT SNOW.  ON TAKEOFF ELEVATOR FROZEN. NOSED IN.  ,FROZEN LAKE,LOC
3147,19951127040579A,LANDED ON SNOW COVERED FROZEN LAKE. TAXIED BACK AND FORTH TO COMPACT SNOW.  ON TAKEOFF ELEVATOR FROZEN. NOSED IN.  ,TAXIED,PER
3186,19951114046609I,"NARRATIVE: DELTA FLIGHT 981 WAS BEING MARSHALLED INTO PARKING AT AVL WITH WING WALKERS. JUST PRIOR TO STOPPING, AN ",AVL,PER
3426,19951211040329A,FLYING IN HEAVY SNOW. LOST POWER IFR AT NIGHT. HIT TREES LANDING. ICED INDUCTION SYSTEM. FAILED USE ALTERNATE AIR. ,ICED,ORG
3620,19960128001019A,EN ROUTE TURNED ON BOOST PUMP UNKNOWNLY FLOODING ENGINE. LOST POWER. SMELLED FUEL. NOSED OVER DITCHING IN A LAKE.  ,LAKE,LOC
3648,19960115000389A,"DECLARED EMERGENCY. ATC LOST CONTACT. DIVED IN, CRASHED AND BURNED. ICY CONDITIONS. POOR MAINTAINED.               ",ATC,ORG
3813,19960211010519I,NARRATIVE: DOING TOUCH AND GOS AT TIME OF INCIDENT. TORRANCE BAILEY IN RIGHT SEAT ON CONTROLS. MIKE TARASKA STATED ,TORRANCE,PER
3813,19960211010519I,NARRATIVE: DOING TOUCH AND GOS AT TIME OF INCIDENT. TORRANCE BAILEY IN RIGHT SEAT ON CONTROLS. MIKE TARASKA STATED ,MIKE TARASKA,PER
4335,19951220047569I,"NARRATIVE: ON SUNDAY, DECEMBER 24, 1995, AT 1530 MST, A CESSNA 210E, N2323F, LANDED WITH THE MAIN LANDING GEAR IN T",CESSNA 210E,MISC
4416,19960425012409I,NARRATIVE: AT ROTATION DURING TAKEOFF A VIBRATION WAS FELT AS WELL AS RAPID PRESSURIZATION FLUCTUATIONS. THE LANDIN,THE LANDIN,ORG
4544,19960501031129A,USDA AIRCRAFT. ABORTED TAKEOFF DUE LOUD NOISE. FLEW TIRES. LEFT RUNWAY. OVER DEFLICTED UNDER INFLATED TIRES. (-23) ,USDA,ORG
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",CHICAGO,LOC
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",ST. PETERSBURG,LOC
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",FL,LOC
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",MOONEY,PER
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",E. JOHNSON,PER
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",RA,LOC
4675,19960513033919I,NARRATIVE: THE AIRCRAFT HAD JUST BEEN RETURNED TO SERVICE AFTER A REPAIR TO THE RIGHT ENGINE FOR AN OIL LEAK. MAINT,MAINT,ORG
4820,19960524029929A,AIRCRAFT PARKED ON SHORE WATER ROSE OVER TAIL. PUMPED OUT WATER PRIOR FLIGHT. CRASHED IN LAKE. KNOWN TO LEAK WATER.,LAKE,LOC
4868,19960603016879I,"NARRATIVE: PILOT DEPARTED OLIVE BRANCH, MS AND DURING CLIMB OUT THE LEFT DOOR POPPED OPEN. A PRECAUTIONARY LANDING ",OPEN,MISC
4951,19960608013129A,FAILED REMOVE TAPED STATIC PORTS. USED FULL POWER FROM TAKEOFF TO VERY HARD NOSE FIRST IMPACT. DAMAGED GEAR. WINGS.,WINGS,ORG
4983,19960605012789A,DOOR CAME OPEN ON TAKEOFF. ABORTED AND RAN OFF END RUNWAY TRYING TO KEEP A PET DOG IN AIRCRAFT. ROUGH REMOTE STRIP.,OPEN,MISC
5042,19960614020959I,"NARRATIVE: AN AMPHIBIOUS AMATEUR BUILT SEARAY AIRCRAFT, N2171N SUSTAINED MINOR DAMAGE AFTER LANDING ON LAKE GENEVA,",LAKE GENEVA,LOC
5090,19960615022739A,(.4)THE PILOT REPORTED THAT AFTER SETTING CRUISE POWER A TOTAL LOSS OF ENGINE POWER OCCURRED AND AN OFF-AIRPORT LAN,AIRPORT LAN,LOC
5221,19960629015619A,FULL FLAPS ON TAKEOFF. BOUNCED AND PORPOISED. FAILED LIFT. OVERRAN RUNWAY HIT BERM. FLAPS 10 NOT 20. NO AG LICENSE.,FLAPS,ORG
5457,19960723019539A,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,PANCAKED,ORG
5457,19960723019539A,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,CITY STREET,LOC
5634,19960806030339I,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC",BALANC,ORG
5734,19960524045629A,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,BELWO UMC,ORG
5734,19960524045629A,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,SEA ICE,MISC
5734,19960524045629A,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,OPEN,MISC
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MOONEY,PER
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MOONEY,PER
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",BOZEMAN,LOC
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MONTANA,LOC
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",GALLATIN,PER
6026,19960824025849A,"FLYING LOW TRIED TOO LATE TO BURN AND CLIMB OVER POWERLINES, SAW ERROR. PULLED VENT. HIT WIRES. LEAKY BAG. (-23) MR",POWERLINES,PER
6037,19960825024019A,"LOST OIL PRESSURE EN ROUTE. LANDED RAILROAD BED. EXITED BED DOWN EMBANKMENT. FAILED TO ADD OIL ON FUEL STOP,LOW OIL",LANDED RAILROAD,LOC
6091,19960901044889I,"NARRATIVE: APPROXIMATELY 15 MINUTES INTO THE FLIGHT, THE PILOT NOTICED A LARGE LOSS OF FUEL AS INDICATED. THE PILOT",THE PILOT,ORG
6146,19960624015039A,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,WINGS,ORG
6410,19960711025049I,NARRATIVE: PRIOR TO TAKE-OFF THE PILOT INDICATED HE COMPLETED A CONTROL CHECK AND EVERYTHING WAS SATISFACTORY. HOWE,HOWE,ORG
6516,19961015037589I,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,FRYE,PER
6633,19961117035929A,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,CRUISE,LOC
6765,19961118041829I,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,ALTIMETER,ORG
6766,19961120040099I,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ",SIOUX FALLS,LOC
6766,19961120040099I,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ",OMAHA,LOC
6823,19960809022189A,LOST RIGHT BRAKE. UNABLE USE LEFT BRAKE. EXITED. TAXIWAY DOWN HILL INTO TREES. NO FLUID MASTER CYL. BEEN LEAKING.  ,TAXIWAY,PER
6933,19961217044949I,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,OPEN,MISC
6951,19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",MONROE AIRPORT,LOC
7017,19961228045179A,MOTORIZED GLIDER. SHUT OFF ENGINE. THERMALED. TIME RETURN NO START. LANDED IN A SWAMP. MISHANDLED STARTUP ITEMS.   ,THERMALED,ORG
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",PROVO,LOC
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",UTAH,LOC
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",BILLINGS,LOC
7064,19970103001249I,"NARRATIVE: MR. DON GENTRY IS THE BUILDER, OWNER AND PILOT OF N19DG, WHICH WAS INVOLVED IN AN INCIDENT. THE AIRCRAFT",THE AIRCRAFT,ORG
7190,19960906030579I,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",JOHN MONYPENY,PER
7190,19960906030579I,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",CATALINA,LOC
7203,19970213004729I,AFT CARGO LIGHTO ON CLIMBOUT. LOST PRESSURIZATION. NR3 ENGINE FAILED. RETURNED. CARGO DOOR OPEN. DOOR HIT ENGINE.  ,CARGO DOOR OPEN,MISC
7234,19960909026429A,YAW STRING CAUGHT IN CANOPY ON TOW. RELEASED. TURNED BACK. HEAVY SINK ON FINAL. STRUCK TREES.                      ,YAW,PER
7334,19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",HECTOR,PER
7334,19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",HECTOR,PER
7373,19970313010659I,"NARRATIVE: ON MARCH 13, 1997, N956S, A CESSNA MODEL 500, WHILE ON A FUNCTIONAL TEST FLIGHT LANDED WITH THE NOSE GEA",GEA,PER
7649,19970411016459I,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT",EL PASO,LOC
7796,19970405041279A,LOST POWER CLIMBOUT TO CRUISE. FAILED VISUALY CHECK FUEL. SUSPECT OUT OF FUEL. LANDED ON ROAD. RAN OFF INTO DITCH. ,ROAD,LOC
7811,19970407010199A,HOT SMELL ON TEST FLIGHT. ENIGNE QUIT TURNING BASE. LANDED SHORT. BURNED. EXHAUST WELD BROKE. ILLEGAL MODIFICATION.,ENIGNE,ORG
7818,19970408005359A,LOST POWER AFTER LIFTOFF. HAD COMPRESSOR STALL. HIT GROUND. CARTWHEELED. MASKING FLIM BLOCKED AIR INTAKE. (-23) ON ,CARTWHEELED,ORG
7843,19970506016499I,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS",ST. LOUIS,LOC
7987,19970427014569I,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",ALASKA,LOC
8200,19970523011899A,DEPARTED IFR. REQUESTED RETURN. BROKE OUT ANGLE TO RUNWAY. DRAGGED WING LANDING. PITOT COVER STILL ON.M (-23) PILOT,DEPARTED IFR,ORG
8208,19970523014439I,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,BOWEN,PER
8208,19970523014439I,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,STEVEN'S VILLAGE,LOC
8332,19970702016689A,DOOR CAME OPEN INFLIGHT. THROTTLED BACK INTO FEATHER BY MISTAKE. LANDED GEAR UP IN FIELD. COULD FLY WITH DOOR OPEN.,OPEN,MISC
8332,19970702016689A,DOOR CAME OPEN INFLIGHT. THROTTLED BACK INTO FEATHER BY MISTAKE. LANDED GEAR UP IN FIELD. COULD FLY WITH DOOR OPEN.,THROTTLED,PER
8332,19970702016689A,DOOR CAME OPEN INFLIGHT. THROTTLED BACK INTO FEATHER BY MISTAKE. LANDED GEAR UP IN FIELD. COULD FLY WITH DOOR OPEN.,DOOR OPEN,MISC
8415,19970112000859A,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,CRUISE,LOC
8415,19970112000859A,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,MANUEL,PER
8459,19970620024389I,LOST POWER EN ROUTE AFTER SWITCHING TANKS. LANDED ON HIGHWAY. PUSHED TO NEARBY AIRPORT. WATER IN FUEL. SAT OUT.    ,HIGHWAY,LOC
8459,19970620024389I,LOST POWER EN ROUTE AFTER SWITCHING TANKS. LANDED ON HIGHWAY. PUSHED TO NEARBY AIRPORT. WATER IN FUEL. SAT OUT.    ,NEARBY AIRPORT,LOC
8633,19970804036029I,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",MONTEREY DEL NORTE,ORG
8633,19970804036029I,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",ALTERNATOR RES,ORG
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO AIRPORT,LOC
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO,LOC
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",NJ,LOC
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",VMC,ORG
9193,19970828030389I,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL",R. LUMPKINS,PER
9228,19970416006029A,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,LOUD BANK,ORG
9308,19970908038069A,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,SKIDS,PER
9534,19971003029949A,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,LAKE,LOC
9534,19971003029949A,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,DEEP LAKE,LOC
9806,19971107045709I,"AS A RESULT OF IMPROPER PREFLIGHT PROCEDURES, THE ACFT TOOK OFF WITH A RIG PIN INSERTED IN THE ELEVATOR. THE PILOT ",THE PILOT,ORG
9943,19971222043699I,"NARRATIVE: ON MONDAY, DECEMBER 22, 1997, AT 0948 PST, A PIPER ARROW, PA-28R-200, N15428, HAD AN ENGINE FAILURE 15 N",PIPER ARROW,LOC
9949,19970614017779I,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ",CONTINENTAL AIRLINES INC,ORG
9975,19971226042729I,NR2 ENGINE FIRE WHILE LOADING PASSENGERS AT GATE. EVACUATED. FUEL LEVER WAS IN FLIGHT IDLE. CUT OFF. SMOKE CLEARED.,GATE,LOC
10008,19971213041139A,LOST POWER ENROUTE. FORCE LANDED WEST OF AIRPORT. NOSED OVER IN MUD. 175 NOT FLOWN 10YRS. ONLY OIL CHGE FUEL FLUSH.,AIRPORT,LOC
10176,19980119005169I,"NARRATIVE: PIC DID NOT ADEQUATELY PREFLIGHT N1319E, AND CONSEQUENTLY FAILED TO NOTICE THAT THE FUEL TANKS WERE NEAR",PIC,ORG
10648,19980322004029A,THRU A ROD ON CLIMBOUT. SMOKE FIRE. PILOT OVERCOME BY SMOKE. STALL SPIN AND BURNED ON IMPACT. OUT OF CG UNAIRWORTH ,CG UNAIRWORTH,ORG
10811,19980415008799I,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",ATC,ORG
10811,19980415008799I,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",RUNWA,LOC
10830,19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",ANOKA,LOC
10830,19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",MN AIRPORT,LOC
10933,19980504017879I,FAILED TO GET RELEASE FROM MAINTERNANCE. OPEN REPAIR ORDER EXISTED DISCONNECTED NLF DOOR JAMMED GEAR CAUSED COLLAPS,OPEN,MISC
11098,19970906033429I,NARRATIVE: TOTAL ELECTRICAL SYSTEM FAILURE OCCURRED DURING ALTERNATOR COOLING TESTS. PILOT ATTEMPTED TO EXTEND LAND,EXTEND LAND,LOC
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",KADERA,PER
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",IOWA,LOC
11497,19980707029339I,GEAR COLLAPSED DURING TAKEOFF ROLL AT THE POINT OF ROATION RESULTING IN THE NOSE STRIKING THE GROUND WITH SUBSEQUEN,SUBSEQUEN,PER
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",BLISSFIELD,LOC
