index,c5_id,c119_text,entities,labels
7084,20010907028149I,"(-23) THE AIRMAN PERFORMED A NORMAL TAKEOFF FROM THE CAMBRIDGE AIRPORT. IMMEDIATELY AFTER LIFT OFF, THE PILOT HEARD",THE CAMBRIDGE AIRPORT,PRODUCT
7110,20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ","FRIDAY, OCTOBER 19, 2001",DATE
7110,20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",AT 6:45 AM,TIME
7110,20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",PRESCOTT,GPE
7110,20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",ARIZONA,GPE
7342,20010822023659I,"(-23) ON A FLIGHT FROM GARDEN VALLEY AIRPORT TO BOISE, IDAHO, THE ENGINE QUIT SUDDENLY. THE PILOT MADE AN ENGINE OU",BOISE,GPE
7342,20010822023659I,"(-23) ON A FLIGHT FROM GARDEN VALLEY AIRPORT TO BOISE, IDAHO, THE ENGINE QUIT SUDDENLY. THE PILOT MADE AN ENGINE OU",IDAHO,GPE
7483,20011013029489I,"(-23) ON OCTOBER 13, 2001, A CESSNA CE-172, N2529L, MADE AN EMERGENCY LANDING ON A FROZEN LAKE NEAR THE VILLAGE OF ","OCTOBER 13, 2001",DATE
7599,20010818039089I,"(-23) THIS INCIDENT, ^PRIVACY DATA OMITTED^ IS CLOSED. ^PRIVACY DATA OMITTED^     INSPECTOR STATEMENT: ON AUGUST 18",AUGUST 18,DATE
7604,20010904024339I,"(23)PILOT STATED HE USED FUEL IN LEFT FUEL TANK, HE SELECTED RIGHT TANK, WHICH STILL HAD 10-15 GALLONS. AFTER ABOUT",23,CARDINAL
7616,20011020029559I,(-23) PILOT ATTEMPTED TO LAND AT KODIAK MUNICIPAL AIRPORT. HE GOT A NOSE GEAR UNSAFE INDICATION. HE NOTIFIED TOWER ,KODIAK MUNICIPAL AIRPORT,FAC
7749,20010823023939A,"(-23) ON AUGUST 23, 2001, AT APPROXIMATELY 1530 EDT, A CESSNA 182R, N5419E, SUSTAINED SUBSTANTIAL DAMAGE DURING LAN","AUGUST 23, 2001",DATE
7749,20010823023939A,"(-23) ON AUGUST 23, 2001, AT APPROXIMATELY 1530 EDT, A CESSNA 182R, N5419E, SUSTAINED SUBSTANTIAL DAMAGE DURING LAN",AT APPROXIMATELY 1530 EDT,TIME
7749,20010823023939A,"(-23) ON AUGUST 23, 2001, AT APPROXIMATELY 1530 EDT, A CESSNA 182R, N5419E, SUSTAINED SUBSTANTIAL DAMAGE DURING LAN",A CESSNA 182R,TIME
8428,20020305003489I,"(-23) AIRCRAFT DEPARTED FAIRBANKS INTERNATIONAL APPROXIMATELY 10 MINUTES AFTER TAKEOFF AND WHILE IN CLIMB, THE ENGI",10 MINUTES,TIME
8498,20020102000049I,"(-23) ON JANUARY 2, 2002, AT APPROXIMATELY 2330 CST, A PIPER PA-28-180 MADE AN EMERGENCY LANDING RESULTING FROM SEP","JANUARY 2, 2002",DATE
9325,20020403006639I,(-23) PIC REPORTED THE RIGHT SIDE EMERGENCY EXIT WINDOW/DOOR DEPARTED. THE AIRPLANE HAD DEPARTED ON A TEST FLIGHT A,THE AIRPLANE HAD DEPARTED ON A TEST FLIGHT,PRODUCT
9376,20020529014479I,"(-23) ON MAY 29, 2002, AT 1400 HOURS EDT, A PIPER PA-23-250, N6597Y, REGISTERED TO AIRLINE TRAINING ACADEMY, INC, E","MAY 29, 2002",DATE
9376,20020529014479I,"(-23) ON MAY 29, 2002, AT 1400 HOURS EDT, A PIPER PA-23-250, N6597Y, REGISTERED TO AIRLINE TRAINING ACADEMY, INC, E",1400 HOURS EDT,TIME
9376,20020529014479I,"(-23) ON MAY 29, 2002, AT 1400 HOURS EDT, A PIPER PA-23-250, N6597Y, REGISTERED TO AIRLINE TRAINING ACADEMY, INC, E",INC,ORG
9489,20020527020899I,"(-23) DURING FLIGHT TRANSITIONING FROM CLIMB TO CRUISE, THE ENGINE COWLING SEPARATED FROM THE ENGINE COMPARTMENT AN",THE ENGINE COWLING,PRODUCT
9686,20020418009469A,"(-23) AN AMATEUR KIT BUILT AIRPLANE, A 4 PLACE KIS/PULSAR SUPER CRUISER, CRASHED 1/4 MILE EAST OF THE NORTH PERRY A",4,CARDINAL
9883,20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",EUNICE,GPE
9883,20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",LOUISIANA,GPE
9883,20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",MIDLAND,GPE
9883,20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",TEXAS,GPE
10308,20020815036819I,"(-23) AIRCRAFT DEPARTED KN68 WITH PILOT AND THREE PARACHUTE JUMPERS ON AUGUST 15, 2002 AT 0945 HRS. AIRCRAFT CLIMBE",THREE,CARDINAL
10308,20020815036819I,"(-23) AIRCRAFT DEPARTED KN68 WITH PILOT AND THREE PARACHUTE JUMPERS ON AUGUST 15, 2002 AT 0945 HRS. AIRCRAFT CLIMBE","AUGUST 15, 2002",DATE
10308,20020815036819I,"(-23) AIRCRAFT DEPARTED KN68 WITH PILOT AND THREE PARACHUTE JUMPERS ON AUGUST 15, 2002 AT 0945 HRS. AIRCRAFT CLIMBE",0945 HRS,TIME
10604,20020801025679A,"(.19) ON AUGUST 1, 2002, ABOUT 2030 EASTERN DAYLIGHT TIME, A GRUMMAN AMERICAN AA-5B, N81310, WAS DESTROYED WHEN IT ",.19,CARDINAL
10604,20020801025679A,"(.19) ON AUGUST 1, 2002, ABOUT 2030 EASTERN DAYLIGHT TIME, A GRUMMAN AMERICAN AA-5B, N81310, WAS DESTROYED WHEN IT ","AUGUST 1, 2002",DATE
10604,20020801025679A,"(.19) ON AUGUST 1, 2002, ABOUT 2030 EASTERN DAYLIGHT TIME, A GRUMMAN AMERICAN AA-5B, N81310, WAS DESTROYED WHEN IT ",ABOUT 2030 EASTERN DAYLIGHT TIME,TIME
10692,20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",ARKANSAS,GPE
10692,20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",FAYETTEVILLE,GPE
10692,20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",TENNESSEE,GPE
10994,20020905024699I,(-23) ^PRIVACY DATA OMITTED^ THE PILOT REFUELED THE AIRCRAFT AT HIS DESTINATION FROM TWO FIVE GALLON CONTAINERS HE ,FIVE,CARDINAL
11044,20020916037649A,"(-23) INSPECTOR STATEMENT: ON SEPTEMBER 16, 2002 AT ABOUT 9:30 A.M. LOCAL TIME IN THE VICINITY OF THE CANADAIGUA AI",SEPTEMBER 16,DATE
11044,20020916037649A,"(-23) INSPECTOR STATEMENT: ON SEPTEMBER 16, 2002 AT ABOUT 9:30 A.M. LOCAL TIME IN THE VICINITY OF THE CANADAIGUA AI",2002,DATE
11044,20020916037649A,"(-23) INSPECTOR STATEMENT: ON SEPTEMBER 16, 2002 AT ABOUT 9:30 A.M. LOCAL TIME IN THE VICINITY OF THE CANADAIGUA AI",ABOUT 9:30 A.M. LOCAL TIME,TIME
11145,20021004034939I,(-23) DURING PREFLIGHT JUST PRIOR TO DEPARTURE PILOT WAS DISTRACTED BY CELL PHONE CALL. PILOT FAILED TO REMOVE AIRC,PREFLIGHT,PERSON
11432,20021027029099I,"(-23) PILOT DID NOT PERFORM A THOROUGH PREFLIGHT INSPECTION, THUS OVERLOOKING A PROPELLER LOCK ATTACHMENT. HE THEN ",A THOROUGH PREFLIGHT INSPECTION,PRODUCT
11432,20021027029099I,"(-23) PILOT DID NOT PERFORM A THOROUGH PREFLIGHT INSPECTION, THUS OVERLOOKING A PROPELLER LOCK ATTACHMENT. HE THEN ",OVERLOOKING A PROPELLER LOCK ATTACHMENT,PRODUCT
11644,20021117036339I,"(-23) ON NOVEMBER 17, 2002, AT 1630 LOCAL TIME A CESSNA 152, N4823L REGISTERED TO AERO WINGS INC. AND OPERATED BY J","NOVEMBER 17, 2002",DATE
11644,20021117036339I,"(-23) ON NOVEMBER 17, 2002, AT 1630 LOCAL TIME A CESSNA 152, N4823L REGISTERED TO AERO WINGS INC. AND OPERATED BY J",152,CARDINAL
11644,20021117036339I,"(-23) ON NOVEMBER 17, 2002, AT 1630 LOCAL TIME A CESSNA 152, N4823L REGISTERED TO AERO WINGS INC. AND OPERATED BY J",AERO WINGS INC,ORG
11649,20021024033449I,(-23) CREW FAILED TO SWITCH ON THE WING AND ENGINE ANTI-ICE WHEN GROUND ICING CONDITIONS EXISTED. CORRECTED ON THE ,ENGINE ANTI-ICE,PRODUCT
11815,20021002026869A,"(.19) ON OCTOBER 2, 2002, ABOUT 1540 EASTERN DAYLIGHT TIME, A BEAGLE AIRCRAFT B.206 BASSET, N72KB, WAS DESTROYED AF","OCTOBER 2, 2002",DATE
11815,20021002026869A,"(.19) ON OCTOBER 2, 2002, ABOUT 1540 EASTERN DAYLIGHT TIME, A BEAGLE AIRCRAFT B.206 BASSET, N72KB, WAS DESTROYED AF",ABOUT 1540 EASTERN DAYLIGHT TIME,TIME
12074,20030109002509A,"(.19) ON JANUARY 9, 2003, APPROXIMATELY 1500 CENTRAL STANDARD TIME, AN AEROSPATIALE AS-350-BA SINGLE-ENGINE HELICOP","JANUARY 9, 2003",DATE
12074,20030109002509A,"(.19) ON JANUARY 9, 2003, APPROXIMATELY 1500 CENTRAL STANDARD TIME, AN AEROSPATIALE AS-350-BA SINGLE-ENGINE HELICOP",1500,CARDINAL
12345,20030102006879I,(-23) WHILE BEGINNING A TAKEOFF ROLL ON RUNWAY 4 THE CREW OF N961LL ABORTED THE TAKEOFF AFTER REACHING AN AIRSPEED ,4,CARDINAL
12351,20021219034299I,"(-23) ON DECEMBER 19, 2002, ABOUT 1530 MOUNTAIN STANDARD TIME, A BEECHCRAFT A36, N323D, LANDED THE AIRCRAFT WITHOUT","DECEMBER 19, 2002",DATE
12351,20021219034299I,"(-23) ON DECEMBER 19, 2002, ABOUT 1530 MOUNTAIN STANDARD TIME, A BEECHCRAFT A36, N323D, LANDED THE AIRCRAFT WITHOUT",ABOUT 1530,DATE
12362,20021219033249I,"(-23) ON DECEMBER 19, 2002, AT APPROXIMATELY 1:03 AM, A FALCON DA-20 LANDED AT STANIFORD INTERNATIONAL AIRPORT WITH","DECEMBER 19, 2002",DATE
12362,20021219033249I,"(-23) ON DECEMBER 19, 2002, AT APPROXIMATELY 1:03 AM, A FALCON DA-20 LANDED AT STANIFORD INTERNATIONAL AIRPORT WITH",AT APPROXIMATELY 1:03 AM,TIME
12449,20030306005039A,"(-23) BAGS FROM AFT BAGGAGE STRUCK THE TAIL ROTOR IN FLIGHT, SUBSEQUENTLY THE TAIL ROTOR FAILED THE PILOT LANDED IN",THE TAIL ROTOR,PRODUCT
12449,20030306005039A,"(-23) BAGS FROM AFT BAGGAGE STRUCK THE TAIL ROTOR IN FLIGHT, SUBSEQUENTLY THE TAIL ROTOR FAILED THE PILOT LANDED IN",THE TAIL ROTOR,PRODUCT
12523,20030208002149I,"(-23) ON 02/08/2003 AT APPROXIMATELY 22:30, A LEAR JET OPERATED BY FS AIR, ON A MEDEVAC OPERATION, SLID OFF THE END",APPROXIMATELY 22:30,TIME
12595,20030130003529A,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D","JANUARY 30, 2003",DATE
12595,20030130003529A,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D",ABOUT 0330,DATE
12595,20030130003529A,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D",ALASKA,GPE
12595,20030130003529A,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D",N1276P,CARDINAL
13019,20030611018109A,"(-23) ON JUNE 11, 2003 AT APPROXIMATELY 1242 EDT, A STEVEN D. AYERS EXPERIMENTAL RV-6A AIRCRAFT CRASHED DURING TAKE","JUNE 11, 2003",DATE
13019,20030611018109A,"(-23) ON JUNE 11, 2003 AT APPROXIMATELY 1242 EDT, A STEVEN D. AYERS EXPERIMENTAL RV-6A AIRCRAFT CRASHED DURING TAKE",AT APPROXIMATELY 1242 EDT,TIME
13155,20030615012189A,"(-23) ON JUNE 15, 2003 AT APPROXIMATELY 1730 CENTRAL DAYLIGHT TIME, N20553 EXPERIENCED A LOSS OF POWER DURING TAKE ","JUNE 15, 2003",DATE
13155,20030615012189A,"(-23) ON JUNE 15, 2003 AT APPROXIMATELY 1730 CENTRAL DAYLIGHT TIME, N20553 EXPERIENCED A LOSS OF POWER DURING TAKE ",AT APPROXIMATELY 1730 CENTRAL DAYLIGHT TIME,TIME
13576,20030417006539I,"(-23) ON APRIL 17, 2003, AT 19:09 CENTRAL STANDARD TIME, AN EXPERIMENTAL AMATEUR BUILT MODEL BUCKER BU133R, N103S, ","APRIL 17, 2003",DATE
13576,20030417006539I,"(-23) ON APRIL 17, 2003, AT 19:09 CENTRAL STANDARD TIME, AN EXPERIMENTAL AMATEUR BUILT MODEL BUCKER BU133R, N103S, ",AT 19:09,TIME
13630,20030531037899A,"(-23) ON MAY 31, 2003, APPROXIMATELY 1030 CENTRAL DAYLIGHT TIME, AN AEROTEK PITTS S-2A SINGLE-ENGINE AEROBATIC BI-P","MAY 31, 2003",DATE
13630,20030531037899A,"(-23) ON MAY 31, 2003, APPROXIMATELY 1030 CENTRAL DAYLIGHT TIME, AN AEROTEK PITTS S-2A SINGLE-ENGINE AEROBATIC BI-P",1030 CENTRAL DAYLIGHT,TIME
13646,20030607012509A,"(-23) THE AIRCRAFT DEPARTED BARTLESVILLE MUNICIPAL AIRPORT (BVO) BARTLESVILLE, OK AT 1147 AM LOCAL TIME FOR A LOCAL",BVO,GPE
13646,20030607012509A,"(-23) THE AIRCRAFT DEPARTED BARTLESVILLE MUNICIPAL AIRPORT (BVO) BARTLESVILLE, OK AT 1147 AM LOCAL TIME FOR A LOCAL",BARTLESVILLE,GPE
13646,20030607012509A,"(-23) THE AIRCRAFT DEPARTED BARTLESVILLE MUNICIPAL AIRPORT (BVO) BARTLESVILLE, OK AT 1147 AM LOCAL TIME FOR A LOCAL",1147 AM,TIME
13680,20030605015579I,(-23) MR. CAMPBELL FLEW HIS AIRCRAFT AFTER THE VACUUM PUMP WAS REMOVED FOR REPLACEMENT. THE MECHANIC (IA) WHO REMOV,CAMPBELL,PERSON
13757,20030603012019I,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ","JUNE 3, 2003",DATE
13757,20030603012019I,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ",LOGAN INTERNATIONAL AIRPORT BOSTON MA,ORG
13773,20030531012049I,"(-23) WHILE ENROUTE FROM DENVER CENTENNIAL (APA) TO PUEBLO CO (PUB), APPROXIMATELY 7 MILES SOUTH OF APA, PILOT CONT",DENVER,GPE
13773,20030531012049I,"(-23) WHILE ENROUTE FROM DENVER CENTENNIAL (APA) TO PUEBLO CO (PUB), APPROXIMATELY 7 MILES SOUTH OF APA, PILOT CONT",7 MILES,QUANTITY
13816,20030605015429A,"(-23) ENROUTE TO MUSCLE SHOALS ALA. (MSL) FROM REFORM ALA. (3M8) AT 3000 FEET, MR. RICHARDSON EXPERIENCED LOSS OF R",3000 FEET,QUANTITY
13816,20030605015429A,"(-23) ENROUTE TO MUSCLE SHOALS ALA. (MSL) FROM REFORM ALA. (3M8) AT 3000 FEET, MR. RICHARDSON EXPERIENCED LOSS OF R",RICHARDSON,PERSON
14117,20030720036259A,"(-23) ^PRIVACY DATA OMITTED^ PILOT STATED THAT AFTER TAKEOFF FROM RUNWAY 26 AT DAHL CREEK, ALASKA HIS AIRCRAFT ENGI",ALASKA,GPE
14173,20030723018029I,(-23) AIRCRAFT WAS BEING MARSHALLED TO PARKING POSITION A52J ON CONCOURSE 1 EAST RAMP. THE PAINTED TAXI LINES AT TH,CONCOURSE 1 EAST RAMP,FAC
14312,20030810020329A,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ",22,CARDINAL
14312,20030810020329A,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ",AVON PARK,GPE
14312,20030810020329A,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ",FL,GPE
14354,20030910027319A,"(-23) ON SEPTEMBER 10, 2003 AT APPROXIMATELY 1400 LOCAL TIME, MR. BIRD WATER TAXIED THE AIRCRAFT FROM BROWN'S SEAPL",SEPTEMBER 10,DATE
14354,20030910027319A,"(-23) ON SEPTEMBER 10, 2003 AT APPROXIMATELY 1400 LOCAL TIME, MR. BIRD WATER TAXIED THE AIRCRAFT FROM BROWN'S SEAPL",2003 AT APPROXIMATELY 1400,TIME
14383,20030706013569I,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO",ABOUT 5 PM SUNDAY,TIME
14383,20030706013569I,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO","JULY 6, 2003",DATE
14383,20030706013569I,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO",ONE,CARDINAL
14708,20030716016929I,"(-23) ON JULY 16, 2003, N1674T, A CESSNA 414, PILOTED BY BENJAMIN BELL WAS TAXIING FOR TAKE-OFF AT HANOVER COUNTY A","JULY 16, 2003",DATE
14714,20030901026139A,"(-23) ON SEPTEMBER 1, 2003, AT APPROXIMATELY 1130(LCL), A CESSNA MODEL 172-F N8578U CRASHED ON A FIELD NEAR THE FAJ","SEPTEMBER 1, 2003",DATE
14714,20030901026139A,"(-23) ON SEPTEMBER 1, 2003, AT APPROXIMATELY 1130(LCL), A CESSNA MODEL 172-F N8578U CRASHED ON A FIELD NEAR THE FAJ",172,CARDINAL
14851,20031003030279A,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",DANVILLE,PERSON
14861,20031019027459A,(-23) ACCORDING TO VERBAL AND WRITTEN STATEMENTS FROM THE PILOT ROBERT WOLVERTON AND AIRPORT MANAGER ELDIN NIMMO: O,ROBERT WOLVERTON,PERSON
15010,20030918026799A,"(-23) ON SEPTEMBER 18, 2003, AT 1750 EASTERN DAYLIGHT TIME, A CESSNA 172M, N13375, REGISTERED TO AND OPERATED BY MR","SEPTEMBER 18, 2003",DATE
15010,20030918026799A,"(-23) ON SEPTEMBER 18, 2003, AT 1750 EASTERN DAYLIGHT TIME, A CESSNA 172M, N13375, REGISTERED TO AND OPERATED BY MR",1750 EASTERN DAYLIGHT TIME,TIME
15012,20031005037479A,"(-23) PILOT STATEMENT: ON OCT. 5, 2003 AT APPROXIMATELY 0715Z, MY CESSNA 182H (N1919X) RAN OUT OF FUEL AND CRASHED ","OCT. 5, 2003",DATE
15127,20031109037889I,"(-23) ON 10-22-2003 AIRPORT WAS NOTAMED CLOSED TO FACILITATE BORING 10"" TEST HOLES, ON THE CENTERLINE OF RUNWAY 20,",10,CARDINAL
15127,20031109037889I,"(-23) ON 10-22-2003 AIRPORT WAS NOTAMED CLOSED TO FACILITATE BORING 10"" TEST HOLES, ON THE CENTERLINE OF RUNWAY 20,",20,CARDINAL
15423,20031114036279I,"(-23) AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE",NEVADA,GPE
15437,20031111034609A,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O","NOVEMBER 11, 2003",DATE
15437,20031111034609A,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O",14,CARDINAL
15437,20031111034609A,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O",135,CARDINAL
15577,20031004024399A,"(-23) AMERICAN AIRLINES FLIGHT #847, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A",26,CARDINAL
15628,20030923024829I,(-23) MR. JASPART DID NOT KNOW WHAT THE VFR TRANSPONDER CODE WAS AND WAS SQUAKING 7600. HE WAS ALSO CONFUSED WHILE ,JASPART,PERSON
15628,20030923024829I,(-23) MR. JASPART DID NOT KNOW WHAT THE VFR TRANSPONDER CODE WAS AND WAS SQUAKING 7600. HE WAS ALSO CONFUSED WHILE ,7600,CARDINAL
15711,20031019026569A,"(-23) IN A STATEMENT ON OCTOBER 21, 2003, THE PILOT STATED HE ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED","OCTOBER 21, 2003",DATE
16016,20040318008479A,"(-23) ON 03-18-04 MR. MAUCH JR. PILOTED AN UNWORTHY AIRCRAFT, DURING THE TAKEOFF SEQUENCE AND SHORTLY AFTER LIFT OF",MAUCH JR.,PERSON
16079,20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH","FEBRUARY 1, 2004",DATE
16079,20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH",AMERICA INC,ORG
16143,20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",364,CARDINAL
16143,20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",A B-737-800,PRODUCT
16143,20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",ATLANTA,GPE
16143,20040206001079I,"(-23) DELTA AIRLINES FLIGHT 364, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY. AT APPROXIM",KANSAS CITY,GPE
16147,20040306014959I,"(-23) ON 3/6/04 AT APPROXIMATELY 0932 E, A CHAUTAUQUA AIRLINES, FLIGHT 4912, N971RP, RETURNED TO ROC DUE TO A LANDI",ROC,GPE
16292,20040321006069I,"(-23) ON MARCH 3, 2004, AT APPROXIMATELY 1745 PST, N42746, A HOT AIR BALLOON EXECUTED A FORCED LANDING INTO A RESID","MARCH 3, 2004",DATE
16292,20040321006069I,"(-23) ON MARCH 3, 2004, AT APPROXIMATELY 1745 PST, N42746, A HOT AIR BALLOON EXECUTED A FORCED LANDING INTO A RESID",1745 PST,TIME
16476,20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI","JANUARY 8, 2004",DATE
16476,20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI",ABOUT 1427,DATE
16476,20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI",TIDEWATER AERO,PERSON
16476,20040108000159A,"(-23) ON JANUARY 8, 2004, ABOUT 1427 CENTRAL STANDARD TIME, A BEECH E-90, N48TA, OPERATED BY TIDEWATER AERO, SUSTAI",SUSTAI,GPE
16590,20040105000069I,"(-23) AMERICAN AIRLINES FLIGHT 1453, AIRCRAFT N497AA, AN MD-82, LANDED AT MCI FROM LGA. WHILE TAXIING, DUE TO A HEA",LGA,ORG
16590,20040105000069I,"(-23) AMERICAN AIRLINES FLIGHT 1453, AIRCRAFT N497AA, AN MD-82, LANDED AT MCI FROM LGA. WHILE TAXIING, DUE TO A HEA",TAXIING,PERSON
16812,20040519008689A,(-23) AIRCRAFT LOST POWER DURING TAKEOFF AT APPROXIMATELY 500 FEET AGL. PILOT WAS ABLE TO MAKE A 180 DEGREE TURN AN,180,CARDINAL
16918,20040609010269A,"(-23) ON JUNE 9, 2004, AT 2208 MDT, A CESSNA 172, N9474L, REGISTERED TO CIVIL AIR PATROL, OPERATING AS A PUBLIC USE","JUNE 9, 2004",DATE
17308,20040428022659A,(-23) PILOT DEPARTED FREDERICKSBURG SHANNON AIRPORT (EZF) WITH THE AIRCRAFT TOW BAR ATTACHED. IMMEDIATELY AFTER DEP,SHANNON,PERSON
17602,20040630016499I,"(-23) ON JUNE 30, 2004 AT APPROXIMATELY 1155Z, WHILE TAXIING TO PARKING THE PILOT TURNED OFF HIS TAXI LIGHT TO FOLL","JUNE 30, 2004",DATE
17602,20040630016499I,"(-23) ON JUNE 30, 2004 AT APPROXIMATELY 1155Z, WHILE TAXIING TO PARKING THE PILOT TURNED OFF HIS TAXI LIGHT TO FOLL",AT APPROXIMATELY 1155Z,TIME
